genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	tigs_xz_bytes	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	1	runs	8192	8204	8198	6	1	na	na	na	2628	108	2736	2632	18320000	0.22	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_1	spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	1	zeros	8192	8204	8192	12	2	na	na	na	2628	112	2740	2640	18320000	0.22	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_1	spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	2	default	8192	8204	8192	12	2	na	na	na	2628	112	2740	2640	18312000	0.26	0.21	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_2	spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	2	ones	8192	8204	8198	6	1	na	na	na	2628	108	2736	2632	18312000	0.26	0.21	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_2	spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	2	runs	8192	8204	8198	6	1	na	na	na	2628	108	2736	2632	18312000	0.26	0.21	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_2	spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	2	zeros	8192	8204	8192	12	2	na	na	na	2628	112	2740	2640	18312000	0.26	0.21	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_2	spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	3	default	8192	8200	8192	8	2	na	na	na	2628	112	2740	2636	18312000	0.2	0.15	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_3	spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	3	ones	8192	8200	8194	6	1	na	na	na	2628	108	2736	2632	18312000	0.2	0.15	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_3	spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	3	runs	8192	8200	8194	6	1	na	na	na	2628	108	2736	2632	18312000	0.2	0.15	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_3	spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	3	zeros	8192	8200	8192	8	2	na	na	na	2628	112	2740	2636	18312000	0.2	0.15	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_3	spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	4	default	8192	8200	8192	8	2	na	na	na	2628	112	2740	2636	18320000	0.21	0.18	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_4	spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	4	ones	8192	8200	8194	6	1	na	na	na	2628	108	2736	2632	18320000	0.21	0.18	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_4	spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	4	runs	8192	8200	8194	6	1	na	na	na	2628	108	2736	2632	18320000	0.21	0.18	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_4	spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	4	zeros	8192	8200	8192	8	2	na	na	na	2628	112	2740	2636	18320000	0.21	0.18	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_4	spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	5	default	8192	8200	8192	8	2	na	na	na	2628	112	2740	2636	18312000	0.27	0.21	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_5	spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	5	ones	8192	8200	8194	6	1	na	na	na	2628	108	2736	2632	18312000	0.27	0.21	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_5	spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	5	runs	8192	8200	8194	6	1	na	na	na	2628	108	2736	2632	18312000	0.27	0.21	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_5	spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	5	zeros	8192	8200	8192	8	2	na	na	na	2628	112	2740	2636	18312000	0.27	0.21	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_5	spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_zeros
spneumoniae	7	streaming	streaming	na	na	default	8192	23034	8192	14842	3740	na	na	na	6656	2484	9140	9332	8132000	0.21	0.18	0	spneumoniae.S_streaming.k_7.d_na	spneumoniae.S_streaming.k_7.d_na.M_default
spneumoniae	7	streaming	streaming	na	na	ones	8192	23034	23028	6	1	na	na	na	6656	128	6784	6656	8132000	0.21	0.18	0	spneumoniae.S_streaming.k_7.d_na	spneumoniae.S_streaming.k_7.d_na.M_ones
spneumoniae	7	streaming	streaming	na	na	runs	8192	23034	23028	6	1	na	na	na	6656	128	6784	6656	8132000	0.21	0.18	0	spneumoniae.S_streaming.k_7.d_na	spneumoniae.S_streaming.k_7.d_na.M_runs
spneumoniae	7	streaming	streaming	na	na	zeros	8192	23034	8192	14842	3376	na	na	na	6656	2920	9576	9292	8132000	0.21	0.18	0	spneumoniae.S_streaming.k_7.d_na	spneumoniae.S_streaming.k_7.d_na.M_zeros
spneumoniae	8	greedy	glob-greedy	HT	na	default	32835	33267	32835	432	160	na	na	na	9652	596	10248	10088	14004000	0.17	0.13	0	spneumoniae.S_greedy.k_8.d_na	spneumoniae.S_greedy.k_8.d_na.M_default
spneumoniae	8	greedy	glob-greedy	HT	na	ones	32835	33267	33225	42	35	na	na	na	9652	264	9916	9784	14004000	0.17	0.13	0	spneumoniae.S_greedy.k_8.d_na	spneumoniae.S_greedy.k_8.d_na.M_ones
spneumoniae	8	greedy	glob-greedy	HT	na	runs	32835	33267	33225	42	35	na	na	na	9652	264	9916	9784	14004000	0.17	0.13	0	spneumoniae.S_greedy.k_8.d_na	spneumoniae.S_greedy.k_8.d_na.M_runs
spneumoniae	8	greedy	glob-greedy	HT	na	zeros	32835	33267	32835	432	293	na	na	na	9652	780	10432	10208	14004000	0.17	0.13	0	spneumoniae.S_greedy.k_8.d_na	spneumoniae.S_greedy.k_8.d_na.M_zeros
spneumoniae	8	greedyAC	glob-greedy	AC	na	default	32835	33258	32835	423	158	na	na	na	9656	556	10212	10052	44712000	0.35	0.3	0.01	spneumoniae.S_greedyAC.k_8.d_na	spneumoniae.S_greedyAC.k_8.d_na.M_default
spneumoniae	8	greedyAC	glob-greedy	AC	na	ones	32835	33258	33213	45	35	na	na	na	9656	268	9924	9780	44712000	0.35	0.3	0.01	spneumoniae.S_greedyAC.k_8.d_na	spneumoniae.S_greedyAC.k_8.d_na.M_ones
spneumoniae	8	greedyAC	glob-greedy	AC	na	runs	32835	33258	33213	45	35	na	na	na	9656	268	9924	9780	44712000	0.35	0.3	0.01	spneumoniae.S_greedyAC.k_8.d_na	spneumoniae.S_greedyAC.k_8.d_na.M_runs
spneumoniae	8	greedyAC	glob-greedy	AC	na	zeros	32835	33258	32835	423	271	na	na	na	9656	748	10404	10156	44712000	0.35	0.3	0.01	spneumoniae.S_greedyAC.k_8.d_na	spneumoniae.S_greedyAC.k_8.d_na.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	1	default	32835	35068	32835	2233	319	na	na	na	4708	564	5272	5656	12260000	0.21	0.17	0	spneumoniae.S_pseudosimplitigs.k_8.d_1	spneumoniae.S_pseudosimplitigs.k_8.d_1.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	1	ones	32835	35068	35030	38	31	na	na	na	4708	236	4944	4768	12260000	0.21	0.17	0	spneumoniae.S_pseudosimplitigs.k_8.d_1	spneumoniae.S_pseudosimplitigs.k_8.d_1.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	1	runs	32835	35068	35024	44	29	na	na	na	4708	240	4948	4760	12260000	0.21	0.17	0	spneumoniae.S_pseudosimplitigs.k_8.d_1	spneumoniae.S_pseudosimplitigs.k_8.d_1.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	1	zeros	32835	35068	32835	2233	503	na	na	na	4708	916	5624	5844	12260000	0.21	0.17	0	spneumoniae.S_pseudosimplitigs.k_8.d_1	spneumoniae.S_pseudosimplitigs.k_8.d_1.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	2	default	32835	34549	32835	1714	574	na	na	na	4736	868	5604	5792	12240000	0.26	0.22	0	spneumoniae.S_pseudosimplitigs.k_8.d_2	spneumoniae.S_pseudosimplitigs.k_8.d_2.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	2	ones	32835	34549	34523	26	20	na	na	na	4736	204	4940	4784	12240000	0.26	0.22	0	spneumoniae.S_pseudosimplitigs.k_8.d_2	spneumoniae.S_pseudosimplitigs.k_8.d_2.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	2	runs	32835	34549	34523	26	20	na	na	na	4736	204	4940	4784	12240000	0.26	0.22	0	spneumoniae.S_pseudosimplitigs.k_8.d_2	spneumoniae.S_pseudosimplitigs.k_8.d_2.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	2	zeros	32835	34549	32835	1714	581	na	na	na	4736	952	5688	5816	12240000	0.26	0.22	0	spneumoniae.S_pseudosimplitigs.k_8.d_2	spneumoniae.S_pseudosimplitigs.k_8.d_2.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	3	default	32835	34175	32835	1340	674	na	na	na	4488	1000	5488	5340	12248000	0.25	0.21	0	spneumoniae.S_pseudosimplitigs.k_8.d_3	spneumoniae.S_pseudosimplitigs.k_8.d_3.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	3	ones	32835	34175	34140	35	28	na	na	na	4488	212	4700	4504	12248000	0.25	0.21	0	spneumoniae.S_pseudosimplitigs.k_8.d_3	spneumoniae.S_pseudosimplitigs.k_8.d_3.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	3	runs	32835	34175	34136	39	27	na	na	na	4488	212	4700	4508	12248000	0.25	0.21	0	spneumoniae.S_pseudosimplitigs.k_8.d_3	spneumoniae.S_pseudosimplitigs.k_8.d_3.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	3	zeros	32835	34175	32835	1340	631	na	na	na	4488	1008	5496	5276	12248000	0.25	0.21	0	spneumoniae.S_pseudosimplitigs.k_8.d_3	spneumoniae.S_pseudosimplitigs.k_8.d_3.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	4	default	32835	34364	32835	1529	934	na	na	na	4396	1156	5552	5436	12248000	0.27	0.24	0	spneumoniae.S_pseudosimplitigs.k_8.d_4	spneumoniae.S_pseudosimplitigs.k_8.d_4.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	4	ones	32835	34364	34331	33	25	na	na	na	4396	212	4608	4264	12248000	0.27	0.24	0	spneumoniae.S_pseudosimplitigs.k_8.d_4	spneumoniae.S_pseudosimplitigs.k_8.d_4.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	4	runs	32835	34364	34329	35	23	na	na	na	4396	212	4608	4264	12248000	0.27	0.24	0	spneumoniae.S_pseudosimplitigs.k_8.d_4	spneumoniae.S_pseudosimplitigs.k_8.d_4.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	4	zeros	32835	34364	32835	1529	928	na	na	na	4396	1244	5640	5644	12248000	0.27	0.24	0	spneumoniae.S_pseudosimplitigs.k_8.d_4	spneumoniae.S_pseudosimplitigs.k_8.d_4.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	5	default	32835	34329	32835	1494	930	na	na	na	4156	1160	5316	5480	12260000	0.19	0.16	0	spneumoniae.S_pseudosimplitigs.k_8.d_5	spneumoniae.S_pseudosimplitigs.k_8.d_5.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	5	ones	32835	34329	34293	36	28	na	na	na	4156	212	4368	4092	12260000	0.19	0.16	0	spneumoniae.S_pseudosimplitigs.k_8.d_5	spneumoniae.S_pseudosimplitigs.k_8.d_5.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	5	runs	32835	34329	34292	37	27	na	na	na	4156	216	4372	4092	12260000	0.19	0.16	0	spneumoniae.S_pseudosimplitigs.k_8.d_5	spneumoniae.S_pseudosimplitigs.k_8.d_5.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	5	zeros	32835	34329	32835	1494	963	na	na	na	4156	1308	5464	5624	12260000	0.19	0.16	0	spneumoniae.S_pseudosimplitigs.k_8.d_5	spneumoniae.S_pseudosimplitigs.k_8.d_5.M_zeros
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	1	default	32835	33941	32835	1106	158	na	na	na	9864	360	10224	10212	64780000	0.5	0.43	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_1	spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_default
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	1	ones	32835	33941	33886	55	42	na	na	na	9864	248	10112	9928	64780000	0.5	0.43	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_1	spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_ones
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	1	runs	32835	33941	33860	81	31	na	na	na	9864	240	10104	9928	64780000	0.5	0.43	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_1	spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_runs
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	1	zeros	32835	33941	32835	1106	222	na	na	na	9864	488	10352	10308	64780000	0.5	0.43	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_1	spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_zeros
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	2	default	32835	33861	32835	1026	252	na	na	na	9856	512	10368	10336	64768000	0.53	0.48	0.02	spneumoniae.S_pseudosimplitigsAC.k_8.d_2	spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_default
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	2	ones	32835	33861	33824	37	31	na	na	na	9856	232	10088	9960	64768000	0.53	0.48	0.02	spneumoniae.S_pseudosimplitigsAC.k_8.d_2	spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_ones
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	2	runs	32835	33861	33822	39	30	na	na	na	9856	232	10088	9964	64768000	0.53	0.48	0.02	spneumoniae.S_pseudosimplitigsAC.k_8.d_2	spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_runs
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	2	zeros	32835	33861	32835	1026	255	na	na	na	9856	536	10392	10292	64768000	0.53	0.48	0.02	spneumoniae.S_pseudosimplitigsAC.k_8.d_2	spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_zeros
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	3	default	32835	33757	32835	922	308	na	na	na	9784	624	10408	10352	64776000	0.36	0.3	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_3	spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_default
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	3	ones	32835	33757	33720	37	30	na	na	na	9784	236	10020	9932	64776000	0.36	0.3	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_3	spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_ones
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	3	runs	32835	33757	33720	37	30	na	na	na	9784	236	10020	9932	64776000	0.36	0.3	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_3	spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_runs
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	3	zeros	32835	33757	32835	922	316	na	na	na	9784	680	10464	10340	64776000	0.36	0.3	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_3	spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_zeros
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	4	default	32835	33633	32835	798	333	na	na	na	9740	644	10384	10328	64776000	0.45	0.41	0.02	spneumoniae.S_pseudosimplitigsAC.k_8.d_4	spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_default
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	4	ones	32835	33633	33593	40	32	na	na	na	9740	240	9980	9904	64776000	0.45	0.41	0.02	spneumoniae.S_pseudosimplitigsAC.k_8.d_4	spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_ones
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	4	runs	32835	33633	33593	40	32	na	na	na	9740	240	9980	9904	64776000	0.45	0.41	0.02	spneumoniae.S_pseudosimplitigsAC.k_8.d_4	spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_runs
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	4	zeros	32835	33633	32835	798	354	na	na	na	9740	732	10472	10332	64776000	0.45	0.41	0.02	spneumoniae.S_pseudosimplitigsAC.k_8.d_4	spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_zeros
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	5	default	32835	33600	32835	765	340	na	na	na	9740	656	10396	10344	64788000	0.46	0.4	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_5	spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_default
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	5	ones	32835	33600	33559	41	33	na	na	na	9740	240	9980	9904	64788000	0.46	0.4	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_5	spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_ones
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	5	runs	32835	33600	33558	42	32	na	na	na	9740	240	9980	9904	64788000	0.46	0.4	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_5	spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_runs
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	5	zeros	32835	33600	32835	765	376	na	na	na	9740	784	10524	10336	64788000	0.46	0.4	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_5	spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_zeros
spneumoniae	8	streaming	streaming	na	na	default	32835	98964	32835	66129	14989	na	na	na	27320	9276	36596	37920	8124000	0.34	0.3	0	spneumoniae.S_streaming.k_8.d_na	spneumoniae.S_streaming.k_8.d_na.M_default
spneumoniae	8	streaming	streaming	na	na	ones	32835	98964	98812	152	123	na	na	na	27320	480	27800	27500	8124000	0.34	0.3	0	spneumoniae.S_streaming.k_8.d_na	spneumoniae.S_streaming.k_8.d_na.M_ones
spneumoniae	8	streaming	streaming	na	na	runs	32835	98964	97948	1016	82	na	na	na	27320	440	27760	27608	8124000	0.34	0.3	0	spneumoniae.S_streaming.k_8.d_na	spneumoniae.S_streaming.k_8.d_na.M_runs
spneumoniae	8	streaming	streaming	na	na	zeros	32835	98964	32835	66129	13786	na	na	na	27320	11044	38364	37648	8124000	0.34	0.3	0	spneumoniae.S_streaming.k_8.d_na	spneumoniae.S_streaming.k_8.d_na.M_zeros
spneumoniae	9	greedy	glob-greedy	HT	na	default	127423	130118	127423	2695	1467	na	na	na	36476	3328	39804	38760	33844000	0.51	0.43	0	spneumoniae.S_greedy.k_9.d_na	spneumoniae.S_greedy.k_9.d_na.M_default
spneumoniae	9	greedy	glob-greedy	HT	na	ones	127423	130118	128513	1605	1182	na	na	na	36476	2760	39236	38860	33844000	0.51	0.43	0	spneumoniae.S_greedy.k_9.d_na	spneumoniae.S_greedy.k_9.d_na.M_ones
spneumoniae	9	greedy	glob-greedy	HT	na	runs	127423	130118	128385	1733	1112	na	na	na	36476	2720	39196	38564	33844000	0.51	0.43	0	spneumoniae.S_greedy.k_9.d_na	spneumoniae.S_greedy.k_9.d_na.M_runs
spneumoniae	9	greedy	glob-greedy	HT	na	zeros	127423	130118	127423	2695	1819	na	na	na	36476	3624	40100	39528	33844000	0.51	0.43	0	spneumoniae.S_greedy.k_9.d_na	spneumoniae.S_greedy.k_9.d_na.M_zeros
spneumoniae	9	greedyAC	glob-greedy	AC	na	default	127423	130118	127423	2695	1467	na	na	na	36560	3336	39896	39044	152144000	1.79	1.66	0.05	spneumoniae.S_greedyAC.k_9.d_na	spneumoniae.S_greedyAC.k_9.d_na.M_default
spneumoniae	9	greedyAC	glob-greedy	AC	na	ones	127423	130118	128515	1603	1198	na	na	na	36560	2760	39320	38316	152144000	1.79	1.66	0.05	spneumoniae.S_greedyAC.k_9.d_na	spneumoniae.S_greedyAC.k_9.d_na.M_ones
spneumoniae	9	greedyAC	glob-greedy	AC	na	runs	127423	130118	128375	1743	1119	na	na	na	36560	2744	39304	38408	152144000	1.79	1.66	0.05	spneumoniae.S_greedyAC.k_9.d_na	spneumoniae.S_greedyAC.k_9.d_na.M_runs
spneumoniae	9	greedyAC	glob-greedy	AC	na	zeros	127423	130118	127423	2695	1776	na	na	na	36560	3576	40136	39220	152144000	1.79	1.66	0.05	spneumoniae.S_greedyAC.k_9.d_na	spneumoniae.S_greedyAC.k_9.d_na.M_zeros
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	1	default	127423	141759	127423	14336	1792	na	na	na	23460	2556	26016	26848	32508000	0.48	0.38	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_1	spneumoniae.S_pseudosimplitigs.k_9.d_1.M_default
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	1	ones	127423	141759	138939	2820	1798	na	na	na	23460	2840	26300	25548	32508000	0.48	0.38	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_1	spneumoniae.S_pseudosimplitigs.k_9.d_1.M_ones
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	1	runs	127423	141759	137265	4494	1109	na	na	na	23460	2492	25952	25388	32508000	0.48	0.38	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_1	spneumoniae.S_pseudosimplitigs.k_9.d_1.M_runs
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	1	zeros	127423	141759	127423	14336	2906	na	na	na	23460	4288	27748	27864	32508000	0.48	0.38	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_1	spneumoniae.S_pseudosimplitigs.k_9.d_1.M_zeros
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	2	default	127423	136054	127423	8631	3171	na	na	na	21248	3992	25240	25740	32508000	0.61	0.52	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_2	spneumoniae.S_pseudosimplitigs.k_9.d_2.M_default
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	2	ones	127423	136054	134171	1883	1416	na	na	na	21248	2588	23836	23124	32508000	0.61	0.52	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_2	spneumoniae.S_pseudosimplitigs.k_9.d_2.M_ones
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	2	runs	127423	136054	133770	2284	1223	na	na	na	21248	2528	23776	23132	32508000	0.61	0.52	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_2	spneumoniae.S_pseudosimplitigs.k_9.d_2.M_runs
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	2	zeros	127423	136054	127423	8631	3249	na	na	na	21248	4300	25548	25704	32508000	0.61	0.52	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_2	spneumoniae.S_pseudosimplitigs.k_9.d_2.M_zeros
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	3	default	127423	135379	127423	7956	4330	na	na	na	21240	5112	26352	26540	32500000	0.56	0.47	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_3	spneumoniae.S_pseudosimplitigs.k_9.d_3.M_default
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	3	ones	127423	135379	133860	1519	1227	na	na	na	21240	2388	23628	22296	32500000	0.56	0.47	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_3	spneumoniae.S_pseudosimplitigs.k_9.d_3.M_ones
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	3	runs	127423	135379	133690	1689	1136	na	na	na	21240	2376	23616	22288	32500000	0.56	0.47	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_3	spneumoniae.S_pseudosimplitigs.k_9.d_3.M_runs
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	3	zeros	127423	135379	127423	7956	4277	na	na	na	21240	5132	26372	26260	32500000	0.56	0.47	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_3	spneumoniae.S_pseudosimplitigs.k_9.d_3.M_zeros
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	4	default	127423	135268	127423	7845	4787	na	na	na	20868	5524	26392	26600	32500000	1.07	0.95	0.02	spneumoniae.S_pseudosimplitigs.k_9.d_4	spneumoniae.S_pseudosimplitigs.k_9.d_4.M_default
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	4	ones	127423	135268	133867	1401	1204	na	na	na	20868	2308	23176	21908	32500000	1.07	0.95	0.02	spneumoniae.S_pseudosimplitigs.k_9.d_4	spneumoniae.S_pseudosimplitigs.k_9.d_4.M_ones
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	4	runs	127423	135268	133741	1527	1132	na	na	na	20868	2304	23172	22000	32500000	1.07	0.95	0.02	spneumoniae.S_pseudosimplitigs.k_9.d_4	spneumoniae.S_pseudosimplitigs.k_9.d_4.M_runs
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	4	zeros	127423	135268	127423	7845	4800	na	na	na	20868	5632	26500	26692	32500000	1.07	0.95	0.02	spneumoniae.S_pseudosimplitigs.k_9.d_4	spneumoniae.S_pseudosimplitigs.k_9.d_4.M_zeros
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	5	default	127423	135308	127423	7885	4854	na	na	na	21048	5572	26620	26844	32500000	0.53	0.44	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_5	spneumoniae.S_pseudosimplitigs.k_9.d_5.M_default
spneumoniae	9	pseudosimplitigs	loc-greedy	HT	5	ones	127423	135308	133931	1377	1185	na	na	na	21048	2296	23344	21872	32500000	0.53	0.44	0.01	spneumoniae.S_pseudosimplitigs.k_9.d_5	spneumoniae.S_pseudosimplitigs.k_9.d_5.M_ones
