pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae.S_pseudosimplitigsAC.k_16.d_11.M_default	spneumoniae	pseudosimplitigsAC	16	11	default	0.02	0.00	0.02	91%	4100	0	0	2.766717
spneumoniae.S_pseudosimplitigsAC.k_16.d_11.M_ones	spneumoniae	pseudosimplitigsAC	16	11	ones	13.44	0.25	11.13	84%	419492	0	0	13.452941
spneumoniae.S_pseudosimplitigsAC.k_16.d_11.M_runs	spneumoniae	pseudosimplitigsAC	16	11	runs	23.25	0.31	20.81	90%	274644	32	16	23.255199
spneumoniae.S_pseudosimplitigsAC.k_16.d_11.M_zeros	spneumoniae	pseudosimplitigsAC	16	11	zeros	10.66	0.18	9.16	87%	271552	0	0	10.672618
spneumoniae.S_pseudosimplitigsAC.k_16.d_12.M_default	spneumoniae	pseudosimplitigsAC	16	12	default	0.01	0.00	0.00	75%	4100	0	0	1.739119
spneumoniae.S_pseudosimplitigsAC.k_16.d_12.M_ones	spneumoniae	pseudosimplitigsAC	16	12	ones	8.72	0.20	7.13	84%	419388	0	0	8.725377
spneumoniae.S_pseudosimplitigsAC.k_16.d_12.M_runs	spneumoniae	pseudosimplitigsAC	16	12	runs	18.08	0.23	15.87	89%	274648	32	16	18.089142
spneumoniae.S_pseudosimplitigsAC.k_16.d_12.M_zeros	spneumoniae	pseudosimplitigsAC	16	12	zeros	10.65	0.12	8.67	82%	271712	0	0	10.653695
spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_default	spneumoniae	pseudosimplitigsAC	16	2	default	0.01	0.00	0.01	80%	4100	0	0	1.694076
spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_ones	spneumoniae	pseudosimplitigsAC	16	2	ones	13.00	0.20	11.02	86%	418948	0	0	13.004477
spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_runs	spneumoniae	pseudosimplitigsAC	16	2	runs	17.09	0.14	15.03	88%	274096	0	0	17.101867
spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	16	2	zeros	14.44	0.20	12.30	86%	271564	0	0	14.445276
spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_default	spneumoniae	pseudosimplitigsAC	16	3	default	0.01	0.00	0.01	83%	4100	0	0	1.964287
spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_ones	spneumoniae	pseudosimplitigsAC	16	3	ones	11.58	0.28	9.47	84%	418040	0	0	11.592992
spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_runs	spneumoniae	pseudosimplitigsAC	16	3	runs	16.16	0.24	14.16	89%	273936	0	0	16.165931
spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	16	3	zeros	12.51	0.32	10.30	84%	271548	0	0	12.519203
spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_default	spneumoniae	pseudosimplitigsAC	16	4	default	0.01	0.00	0.01	84%	4100	0	0	1.874151
spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_ones	spneumoniae	pseudosimplitigsAC	16	4	ones	12.47	0.26	9.92	81%	417808	0	0	12.479454
spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_runs	spneumoniae	pseudosimplitigsAC	16	4	runs	21.67	0.17	19.37	90%	273916	0	0	21.676555
spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	16	4	zeros	10.87	0.12	9.16	85%	271440	0	0	10.874067
spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_default	spneumoniae	pseudosimplitigsAC	16	5	default	0.01	0.00	0.00	80%	4100	0	0	1.503738
spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_ones	spneumoniae	pseudosimplitigsAC	16	5	ones	13.28	0.32	10.74	83%	417948	0	0	13.292812
spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_runs	spneumoniae	pseudosimplitigsAC	16	5	runs	20.71	0.21	18.72	91%	274076	32	16	20.723193
spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	16	5	zeros	10.15	0.14	8.15	81%	271548	0	0	10.15616
spneumoniae.S_pseudosimplitigsAC.k_16.d_6.M_default	spneumoniae	pseudosimplitigsAC	16	6	default	0.01	0.00	0.01	81%	4100	0	0	1.580094
spneumoniae.S_pseudosimplitigsAC.k_16.d_6.M_ones	spneumoniae	pseudosimplitigsAC	16	6	ones	12.65	0.30	10.50	85%	418064	0	0	12.658971
spneumoniae.S_pseudosimplitigsAC.k_16.d_6.M_runs	spneumoniae	pseudosimplitigsAC	16	6	runs	16.36	0.18	14.29	88%	274016	0	0	16.365914
spneumoniae.S_pseudosimplitigsAC.k_16.d_6.M_zeros	spneumoniae	pseudosimplitigsAC	16	6	zeros	12.53	0.31	10.35	85%	271548	0	0	12.53939
spneumoniae.S_pseudosimplitigsAC.k_16.d_7.M_default	spneumoniae	pseudosimplitigsAC	16	7	default	0.01	0.00	0.01	87%	4100	0	0	2.04948
spneumoniae.S_pseudosimplitigsAC.k_16.d_7.M_ones	spneumoniae	pseudosimplitigsAC	16	7	ones	10.35	0.29	8.40	83%	418280	0	0	10.356993
spneumoniae.S_pseudosimplitigsAC.k_16.d_7.M_runs	spneumoniae	pseudosimplitigsAC	16	7	runs	14.49	0.12	12.56	87%	274116	0	0	14.499788
spneumoniae.S_pseudosimplitigsAC.k_16.d_7.M_zeros	spneumoniae	pseudosimplitigsAC	16	7	zeros	9.78	0.15	7.96	83%	271552	0	0	9.790512
spneumoniae.S_pseudosimplitigsAC.k_16.d_8.M_default	spneumoniae	pseudosimplitigsAC	16	8	default	0.01	0.00	0.01	89%	4100	0	0	1.742847
spneumoniae.S_pseudosimplitigsAC.k_16.d_8.M_ones	spneumoniae	pseudosimplitigsAC	16	8	ones	11.28	0.23	9.28	84%	418684	0	0	11.291963
spneumoniae.S_pseudosimplitigsAC.k_16.d_8.M_runs	spneumoniae	pseudosimplitigsAC	16	8	runs	16.09	0.18	14.40	90%	274368	32	16	16.097427
spneumoniae.S_pseudosimplitigsAC.k_16.d_8.M_zeros	spneumoniae	pseudosimplitigsAC	16	8	zeros	12.39	0.15	10.30	84%	271556	0	0	12.400269
spneumoniae.S_pseudosimplitigsAC.k_16.d_9.M_default	spneumoniae	pseudosimplitigsAC	16	9	default	0.02	0.00	0.00	80%	4100	0	0	2.216939
spneumoniae.S_pseudosimplitigsAC.k_16.d_9.M_ones	spneumoniae	pseudosimplitigsAC	16	9	ones	12.22	0.29	10.14	85%	418912	0	0	12.231212
spneumoniae.S_pseudosimplitigsAC.k_16.d_9.M_runs	spneumoniae	pseudosimplitigsAC	16	9	runs	18.16	0.31	16.09	90%	274504	32	16	18.172222
spneumoniae.S_pseudosimplitigsAC.k_16.d_9.M_zeros	spneumoniae	pseudosimplitigsAC	16	9	zeros	11.11	0.18	9.28	85%	271524	0	0	11.12201
spneumoniae.S_pseudosimplitigs.k_17.d_1.M_default	spneumoniae	pseudosimplitigs	17	1	default	0.01	0.00	0.01	72%	4108	0	0	2.402096
spneumoniae.S_pseudosimplitigs.k_17.d_1.M_ones	spneumoniae	pseudosimplitigs	17	1	ones	13.27	0.43	10.70	83%	420040	0	0	13.276309
spneumoniae.S_pseudosimplitigs.k_17.d_1.M_runs	spneumoniae	pseudosimplitigs	17	1	runs	17.54	0.61	15.20	90%	274768	48	16	17.548481
spneumoniae.S_pseudosimplitigs.k_17.d_1.M_zeros	spneumoniae	pseudosimplitigs	17	1	zeros	12.41	0.44	10.17	85%	272124	0	0	12.415017
spneumoniae.S_pseudosimplitigs.k_17.d_10.M_default	spneumoniae	pseudosimplitigs	17	10	default	0.01	0.00	0.01	77%	4092	0	0	2.067641
spneumoniae.S_pseudosimplitigs.k_17.d_10.M_ones	spneumoniae	pseudosimplitigs	17	10	ones	12.11	0.34	10.15	86%	419612	0	0	12.114306
spneumoniae.S_pseudosimplitigs.k_17.d_10.M_runs	spneumoniae	pseudosimplitigs	17	10	runs	16.26	0.25	14.56	91%	274876	32	16	16.265102
spneumoniae.S_pseudosimplitigs.k_17.d_10.M_zeros	spneumoniae	pseudosimplitigs	17	10	zeros	10.79	0.12	9.03	84%	272008	0	0	10.799665
spneumoniae.S_pseudosimplitigs.k_17.d_11.M_default	spneumoniae	pseudosimplitigs	17	11	default	0.01	0.01	0.00	77%	4092	0	0	2.060014
spneumoniae.S_pseudosimplitigs.k_17.d_11.M_ones	spneumoniae	pseudosimplitigs	17	11	ones	11.95	0.26	9.55	82%	419756	0	0	11.962425
spneumoniae.S_pseudosimplitigs.k_17.d_11.M_runs	spneumoniae	pseudosimplitigs	17	11	runs	17.23	0.28	14.83	87%	274976	40	16	17.238191
spneumoniae.S_pseudosimplitigs.k_17.d_11.M_zeros	spneumoniae	pseudosimplitigs	17	11	zeros	12.32	0.25	10.29	85%	272104	0	0	12.327942
spneumoniae.S_pseudosimplitigs.k_17.d_12.M_default	spneumoniae	pseudosimplitigs	17	12	default	0.01	0.00	0.00	68%	4096	1744	0	1.517827
spneumoniae.S_pseudosimplitigs.k_17.d_12.M_ones	spneumoniae	pseudosimplitigs	17	12	ones	16.38	0.37	13.86	86%	420044	0	0	16.383442
spneumoniae.S_pseudosimplitigs.k_17.d_12.M_runs	spneumoniae	pseudosimplitigs	17	12	runs	15.66	0.26	13.58	88%	275024	48	16	15.671672
spneumoniae.S_pseudosimplitigs.k_17.d_12.M_zeros	spneumoniae	pseudosimplitigs	17	12	zeros	12.76	0.22	10.83	86%	272112	0	0	12.768065
spneumoniae.S_pseudosimplitigs.k_17.d_2.M_default	spneumoniae	pseudosimplitigs	17	2	default	0.01	0.00	0.01	82%	4084	0	0	2.143083
spneumoniae.S_pseudosimplitigs.k_17.d_2.M_ones	spneumoniae	pseudosimplitigs	17	2	ones	12.82	0.44	10.20	83%	419028	0	0	12.828828
spneumoniae.S_pseudosimplitigs.k_17.d_2.M_runs	spneumoniae	pseudosimplitigs	17	2	runs	46.62	20.65	14.41	75%	274436	34344	0	46.631051
spneumoniae.S_pseudosimplitigs.k_17.d_2.M_zeros	spneumoniae	pseudosimplitigs	17	2	zeros	10.27	0.19	8.65	86%	271976	0	0	10.280135
spneumoniae.S_pseudosimplitigs.k_17.d_3.M_default	spneumoniae	pseudosimplitigs	17	3	default	0.01	0.00	0.01	81%	4084	0	0	1.479778
spneumoniae.S_pseudosimplitigs.k_17.d_3.M_ones	spneumoniae	pseudosimplitigs	17	3	ones	11.73	0.33	9.22	81%	415812	16	0	11.736052
spneumoniae.S_pseudosimplitigs.k_17.d_3.M_runs	spneumoniae	pseudosimplitigs	17	3	runs	19.14	0.21	17.00	89%	274324	1112	0	19.151121
spneumoniae.S_pseudosimplitigs.k_17.d_3.M_zeros	spneumoniae	pseudosimplitigs	17	3	zeros	10.42	0.14	8.52	83%	271944	16	0	10.426877
spneumoniae.S_pseudosimplitigs.k_17.d_4.M_default	spneumoniae	pseudosimplitigs	17	4	default	0.01	0.00	0.00	75%	4092	0	0	1.86446
spneumoniae.S_pseudosimplitigs.k_17.d_4.M_ones	spneumoniae	pseudosimplitigs	17	4	ones	18.49	2.78	11.29	76%	415480	9944	0	18.495578
spneumoniae.S_pseudosimplitigs.k_17.d_4.M_runs	spneumoniae	pseudosimplitigs	17	4	runs	18.96	0.19	16.83	89%	274296	5168	0	18.968311
spneumoniae.S_pseudosimplitigs.k_17.d_4.M_zeros	spneumoniae	pseudosimplitigs	17	4	zeros	12.10	0.27	10.25	86%	272084	0	0	12.108901
spneumoniae.S_pseudosimplitigs.k_17.d_5.M_default	spneumoniae	pseudosimplitigs	17	5	default	0.01	0.00	0.00	80%	4088	0	0	1.94765
spneumoniae.S_pseudosimplitigs.k_17.d_5.M_ones	spneumoniae	pseudosimplitigs	17	5	ones	15.96	0.36	12.56	80%	418308	0	0	15.971139
spneumoniae.S_pseudosimplitigs.k_17.d_5.M_runs	spneumoniae	pseudosimplitigs	17	5	runs	20.19	0.31	16.65	84%	274244	0	0	20.203225
spneumoniae.S_pseudosimplitigs.k_17.d_5.M_zeros	spneumoniae	pseudosimplitigs	17	5	zeros	13.04	0.22	10.64	83%	271876	0	0	13.052827
spneumoniae.S_pseudosimplitigs.k_17.d_6.M_default	spneumoniae	pseudosimplitigs	17	6	default	0.01	0.00	0.01	80%	4088	0	0	1.855885
spneumoniae.S_pseudosimplitigs.k_17.d_6.M_ones	spneumoniae	pseudosimplitigs	17	6	ones	11.99	0.49	9.53	83%	418404	0	0	11.997703
spneumoniae.S_pseudosimplitigs.k_17.d_6.M_runs	spneumoniae	pseudosimplitigs	17	6	runs	17.93	0.24	15.46	87%	274392	0	0	17.933883
spneumoniae.S_pseudosimplitigs.k_17.d_6.M_zeros	spneumoniae	pseudosimplitigs	17	6	zeros	10.79	0.17	8.54	80%	271860	1112	0	10.802994
spneumoniae.S_pseudosimplitigs.k_17.d_7.M_default	spneumoniae	pseudosimplitigs	17	7	default	0.01	0.00	0.01	76%	4132	0	0	1.864414
spneumoniae.S_pseudosimplitigs.k_17.d_7.M_ones	spneumoniae	pseudosimplitigs	17	7	ones	10.92	0.23	8.61	80%	418612	0	0	10.931716
spneumoniae.S_pseudosimplitigs.k_17.d_7.M_runs	spneumoniae	pseudosimplitigs	17	7	runs	15.95	0.21	13.88	88%	274468	0	0	15.958214
spneumoniae.S_pseudosimplitigs.k_17.d_7.M_zeros	spneumoniae	pseudosimplitigs	17	7	zeros	10.22	0.19	8.51	85%	272116	0	0	10.230416
spneumoniae.S_pseudosimplitigs.k_17.d_8.M_default	spneumoniae	pseudosimplitigs	17	8	default	0.01	0.00	0.00	75%	4108	0	0	2.468566
spneumoniae.S_pseudosimplitigs.k_17.d_8.M_ones	spneumoniae	pseudosimplitigs	17	8	ones	13.50	0.28	11.51	87%	418680	0	0	13.505643
spneumoniae.S_pseudosimplitigs.k_17.d_8.M_runs	spneumoniae	pseudosimplitigs	17	8	runs	15.42	0.12	13.60	88%	274528	0	0	15.431309
spneumoniae.S_pseudosimplitigs.k_17.d_8.M_zeros	spneumoniae	pseudosimplitigs	17	8	zeros	11.84	0.29	9.82	85%	272100	0	0	11.84887
spneumoniae.S_pseudosimplitigs.k_17.d_9.M_default	spneumoniae	pseudosimplitigs	17	9	default	0.01	0.00	0.01	81%	4100	0	0	2.299674
spneumoniae.S_pseudosimplitigs.k_17.d_9.M_ones	spneumoniae	pseudosimplitigs	17	9	ones	16.72	0.27	14.29	87%	419104	0	0	16.726094
spneumoniae.S_pseudosimplitigs.k_17.d_9.M_runs	spneumoniae	pseudosimplitigs	17	9	runs	17.66	0.30	15.05	86%	274760	48	16	17.668413
spneumoniae.S_pseudosimplitigs.k_17.d_9.M_zeros	spneumoniae	pseudosimplitigs	17	9	zeros	11.24	0.28	8.76	80%	272100	0	0	11.254069
spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_default	spneumoniae	pseudosimplitigsAC	17	1	default	0.01	0.00	0.01	84%	4100	0	0	1.977816
spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_ones	spneumoniae	pseudosimplitigsAC	17	1	ones	11.74	0.22	9.41	82%	419904	0	0	11.747187
spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_runs	spneumoniae	pseudosimplitigsAC	17	1	runs	19.24	0.27	16.88	89%	274608	0	0	19.250228
spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	17	1	zeros	10.04	0.15	8.03	81%	271992	0	0	10.049813
spneumoniae.S_pseudosimplitigsAC.k_17.d_10.M_default	spneumoniae	pseudosimplitigsAC	17	10	default	0.01	0.00	0.00	80%	4100	0	0	1.696565
spneumoniae.S_pseudosimplitigsAC.k_17.d_10.M_ones	spneumoniae	pseudosimplitigsAC	17	10	ones	12.16	0.21	10.10	84%	419668	0	0	12.169364
spneumoniae.S_pseudosimplitigsAC.k_17.d_10.M_runs	spneumoniae	pseudosimplitigsAC	17	10	runs	15.10	0.14	13.30	89%	274752	0	0	15.113053
spneumoniae.S_pseudosimplitigsAC.k_17.d_10.M_zeros	spneumoniae	pseudosimplitigsAC	17	10	zeros	12.11	0.17	10.31	86%	272076	0	0	12.120602
spneumoniae.S_pseudosimplitigsAC.k_17.d_11.M_default	spneumoniae	pseudosimplitigsAC	17	11	default	0.01	0.00	0.00	85%	4100	0	0	1.632943
spneumoniae.S_pseudosimplitigsAC.k_17.d_11.M_ones	spneumoniae	pseudosimplitigsAC	17	11	ones	11.73	0.26	9.77	85%	419924	0	0	11.744471
spneumoniae.S_pseudosimplitigsAC.k_17.d_11.M_runs	spneumoniae	pseudosimplitigsAC	17	11	runs	16.58	0.31	14.26	87%	274844	0	0	16.584006
spneumoniae.S_pseudosimplitigsAC.k_17.d_11.M_zeros	spneumoniae	pseudosimplitigsAC	17	11	zeros	13.73	0.22	11.55	85%	271984	0	0	13.743246
spneumoniae.S_pseudosimplitigsAC.k_17.d_12.M_default	spneumoniae	pseudosimplitigsAC	17	12	default	0.01	0.00	0.01	82%	4100	0	0	2.117325
spneumoniae.S_pseudosimplitigsAC.k_17.d_12.M_ones	spneumoniae	pseudosimplitigsAC	17	12	ones	13.93	0.43	11.46	85%	420044	0	0	13.937603
spneumoniae.S_pseudosimplitigsAC.k_17.d_12.M_runs	spneumoniae	pseudosimplitigsAC	17	12	runs	15.32	0.20	13.29	88%	274988	32	16	15.327237
spneumoniae.S_pseudosimplitigsAC.k_17.d_12.M_zeros	spneumoniae	pseudosimplitigsAC	17	12	zeros	11.07	0.15	9.22	84%	272360	0	0	11.075565
spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_default	spneumoniae	pseudosimplitigsAC	17	2	default	0.01	0.00	0.01	77%	4100	0	0	2.171116
spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_ones	spneumoniae	pseudosimplitigsAC	17	2	ones	11.58	0.24	9.90	87%	418916	0	0	11.5928
spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_runs	spneumoniae	pseudosimplitigsAC	17	2	runs	14.32	0.15	12.62	89%	274424	0	0	14.329283
spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	17	2	zeros	12.82	0.12	11.14	87%	271996	0	0	12.827859
spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_default	spneumoniae	pseudosimplitigsAC	17	3	default	0.01	0.00	0.01	81%	4100	0	0	1.78592
spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_ones	spneumoniae	pseudosimplitigsAC	17	3	ones	13.53	0.22	11.60	87%	418532	0	0	13.541228
spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_runs	spneumoniae	pseudosimplitigsAC	17	3	runs	15.97	0.15	14.03	88%	274276	0	0	15.977884
spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	17	3	zeros	12.43	0.27	10.42	86%	272056	0	0	12.440367
spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_default	spneumoniae	pseudosimplitigsAC	17	4	default	0.01	0.00	0.01	80%	4100	0	0	1.489438
spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_ones	spneumoniae	pseudosimplitigsAC	17	4	ones	10.23	0.19	8.44	84%	418400	0	0	10.243759
spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_runs	spneumoniae	pseudosimplitigsAC	17	4	runs	13.58	0.11	11.93	88%	274280	0	0	13.590752
spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	17	4	zeros	10.85	0.17	9.02	84%	272056	0	0	10.862737
spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_default	spneumoniae	pseudosimplitigsAC	17	5	default	0.01	0.00	0.00	80%	4100	0	0	1.761897
spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_ones	spneumoniae	pseudosimplitigsAC	17	5	ones	12.10	0.22	10.36	87%	418260	0	0	12.111452
spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_runs	spneumoniae	pseudosimplitigsAC	17	5	runs	18.35	0.18	15.93	87%	274336	0	0	18.355168
spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	17	5	zeros	12.26	0.12	10.10	83%	272056	0	0	12.267705
spneumoniae.S_pseudosimplitigsAC.k_17.d_6.M_default	spneumoniae	pseudosimplitigsAC	17	6	default	0.01	0.00	0.00	78%	4100	0	0	2.144939
spneumoniae.S_pseudosimplitigsAC.k_17.d_6.M_ones	spneumoniae	pseudosimplitigsAC	17	6	ones	10.09	0.16	8.23	83%	418372	0	0	10.099427
spneumoniae.S_pseudosimplitigsAC.k_17.d_6.M_runs	spneumoniae	pseudosimplitigsAC	17	6	runs	19.37	0.20	17.11	89%	274364	0	0	19.377598
spneumoniae.S_pseudosimplitigsAC.k_17.d_6.M_zeros	spneumoniae	pseudosimplitigsAC	17	6	zeros	10.73	0.12	8.80	83%	272052	0	0	10.739259
spneumoniae.S_pseudosimplitigsAC.k_17.d_7.M_default	spneumoniae	pseudosimplitigsAC	17	7	default	0.01	0.00	0.01	81%	4100	0	0	1.684171
spneumoniae.S_pseudosimplitigsAC.k_17.d_7.M_ones	spneumoniae	pseudosimplitigsAC	17	7	ones	10.83	0.35	8.86	85%	418516	0	0	10.834606
spneumoniae.S_pseudosimplitigsAC.k_17.d_7.M_runs	spneumoniae	pseudosimplitigsAC	17	7	runs	15.66	0.20	13.88	89%	274404	0	0	15.6682
spneumoniae.S_pseudosimplitigsAC.k_17.d_7.M_zeros	spneumoniae	pseudosimplitigsAC	17	7	zeros	12.39	0.17	10.16	83%	272060	0	0	12.395693
spneumoniae.S_pseudosimplitigsAC.k_17.d_8.M_default	spneumoniae	pseudosimplitigsAC	17	8	default	0.01	0.00	0.01	77%	4100	0	0	2.240963
spneumoniae.S_pseudosimplitigsAC.k_17.d_8.M_ones	spneumoniae	pseudosimplitigsAC	17	8	ones	12.63	0.35	10.73	87%	418748	0	0	12.63849
spneumoniae.S_pseudosimplitigsAC.k_17.d_8.M_runs	spneumoniae	pseudosimplitigsAC	17	8	runs	17.26	0.17	15.40	90%	274488	0	0	17.272454
spneumoniae.S_pseudosimplitigsAC.k_17.d_8.M_zeros	spneumoniae	pseudosimplitigsAC	17	8	zeros	12.44	0.21	10.32	84%	272064	0	0	12.447602
spneumoniae.S_pseudosimplitigsAC.k_17.d_9.M_default	spneumoniae	pseudosimplitigsAC	17	9	default	0.01	0.00	0.00	80%	4100	0	0	2.17233
spneumoniae.S_pseudosimplitigsAC.k_17.d_9.M_ones	spneumoniae	pseudosimplitigsAC	17	9	ones	15.29	0.37	13.22	88%	419060	0	0	15.298357
spneumoniae.S_pseudosimplitigsAC.k_17.d_9.M_runs	spneumoniae	pseudosimplitigsAC	17	9	runs	15.29	0.15	13.44	88%	274612	0	0	15.299894
spneumoniae.S_pseudosimplitigsAC.k_17.d_9.M_zeros	spneumoniae	pseudosimplitigsAC	17	9	zeros	15.01	0.15	13.27	89%	271844	0	0	15.020312
spneumoniae.S_pseudosimplitigs.k_18.d_1.M_default	spneumoniae	pseudosimplitigs	18	1	default	0.01	0.00	0.01	82%	4084	0	0	2.122524
spneumoniae.S_pseudosimplitigs.k_18.d_1.M_ones	spneumoniae	pseudosimplitigs	18	1	ones	41.78	20.59	9.13	71%	416576	35712	0	41.787579
spneumoniae.S_pseudosimplitigs.k_18.d_1.M_runs	spneumoniae	pseudosimplitigs	18	1	runs	18.03	0.29	15.42	87%	274676	4912	0	18.035988
spneumoniae.S_pseudosimplitigs.k_18.d_1.M_zeros	spneumoniae	pseudosimplitigs	18	1	zeros	43.77	19.16	10.89	68%	268864	24112	0	43.778847
spneumoniae.S_pseudosimplitigs.k_18.d_10.M_default	spneumoniae	pseudosimplitigs	18	10	default	0.01	0.00	0.01	80%	4092	0	0	2.712531
spneumoniae.S_pseudosimplitigs.k_18.d_10.M_ones	spneumoniae	pseudosimplitigs	18	10	ones	13.18	0.42	11.00	86%	419556	0	0	13.189648
spneumoniae.S_pseudosimplitigs.k_18.d_10.M_runs	spneumoniae	pseudosimplitigs	18	10	runs	15.51	0.28	13.50	88%	274972	32	16	15.516268
spneumoniae.S_pseudosimplitigs.k_18.d_10.M_zeros	spneumoniae	pseudosimplitigs	18	10	zeros	12.10	0.22	9.82	83%	272352	0	0	12.109986
spneumoniae.S_pseudosimplitigs.k_18.d_11.M_default	spneumoniae	pseudosimplitigs	18	11	default	0.01	0.00	0.00	75%	4072	520	0	1.768848
spneumoniae.S_pseudosimplitigs.k_18.d_11.M_ones	spneumoniae	pseudosimplitigs	18	11	ones	13.73	0.31	11.24	84%	420136	296	0	13.737607
spneumoniae.S_pseudosimplitigs.k_18.d_11.M_runs	spneumoniae	pseudosimplitigs	18	11	runs	19.44	0.22	17.12	89%	275132	40	16	19.453664
spneumoniae.S_pseudosimplitigs.k_18.d_11.M_zeros	spneumoniae	pseudosimplitigs	18	11	zeros	14.47	0.21	11.89	83%	270696	0	0	14.482362
spneumoniae.S_pseudosimplitigs.k_18.d_12.M_default	spneumoniae	pseudosimplitigs	18	12	default	0.02	0.00	0.01	72%	4092	0	0	2.800623
spneumoniae.S_pseudosimplitigs.k_18.d_12.M_ones	spneumoniae	pseudosimplitigs	18	12	ones	15.26	0.32	12.81	86%	420412	0	0	15.270474
spneumoniae.S_pseudosimplitigs.k_18.d_12.M_runs	spneumoniae	pseudosimplitigs	18	12	runs	20.39	0.22	18.31	90%	275196	32	16	20.398671
spneumoniae.S_pseudosimplitigs.k_18.d_12.M_zeros	spneumoniae	pseudosimplitigs	18	12	zeros	14.01	0.25	11.68	85%	272368	0	0	14.019398
spneumoniae.S_pseudosimplitigs.k_18.d_2.M_default	spneumoniae	pseudosimplitigs	18	2	default	0.01	0.00	0.01	73%	4092	0	0	1.891052
spneumoniae.S_pseudosimplitigs.k_18.d_2.M_ones	spneumoniae	pseudosimplitigs	18	2	ones	14.55	0.42	12.27	87%	419264	0	0	14.558935
spneumoniae.S_pseudosimplitigs.k_18.d_2.M_runs	spneumoniae	pseudosimplitigs	18	2	runs	16.68	0.30	14.82	90%	274684	0	0	16.683916
spneumoniae.S_pseudosimplitigs.k_18.d_2.M_zeros	spneumoniae	pseudosimplitigs	18	2	zeros	12.16	0.25	10.25	86%	272348	0	0	12.171267
spneumoniae.S_pseudosimplitigs.k_18.d_3.M_default	spneumoniae	pseudosimplitigs	18	3	default	0.01	0.00	0.01	82%	4048	0	0	1.971823
spneumoniae.S_pseudosimplitigs.k_18.d_3.M_ones	spneumoniae	pseudosimplitigs	18	3	ones	10.53	0.14	8.58	82%	418956	0	0	10.535265
spneumoniae.S_pseudosimplitigs.k_18.d_3.M_runs	spneumoniae	pseudosimplitigs	18	3	runs	14.65	0.13	13.09	90%	274652	0	0	14.658321
spneumoniae.S_pseudosimplitigs.k_18.d_3.M_zeros	spneumoniae	pseudosimplitigs	18	3	zeros	19.38	2.03	11.48	69%	268740	4264	0	19.38543
spneumoniae.S_pseudosimplitigs.k_18.d_4.M_default	spneumoniae	pseudosimplitigs	18	4	default	0.01	0.00	0.01	82%	4088	0	0	1.719218
spneumoniae.S_pseudosimplitigs.k_18.d_4.M_ones	spneumoniae	pseudosimplitigs	18	4	ones	13.15	0.37	11.00	86%	418908	0	0	13.163486
spneumoniae.S_pseudosimplitigs.k_18.d_4.M_runs	spneumoniae	pseudosimplitigs	18	4	runs	18.30	0.19	16.63	91%	274624	0	0	18.31015
