pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae.S_pseudosimplitigsAC.k_6.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	6	4	zeros	0.06	0.00	0.05	96%	13936	0	0	0.068707
spneumoniae.S_pseudosimplitigsAC.k_6.d_5.M_default	spneumoniae	pseudosimplitigsAC	6	5	default	0.00	0.00	0.00	82%	2020	0	0	0.007519
spneumoniae.S_pseudosimplitigsAC.k_6.d_5.M_ones	spneumoniae	pseudosimplitigsAC	6	5	ones	0.06	0.01	0.04	97%	14060	0	0	0.071996
spneumoniae.S_pseudosimplitigsAC.k_6.d_5.M_runs	spneumoniae	pseudosimplitigsAC	6	5	runs	0.09	0.02	0.06	95%	16664	0	0	0.096077
spneumoniae.S_pseudosimplitigsAC.k_6.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	6	5	zeros	0.06	0.00	0.06	98%	13924	0	0	0.067685
spneumoniae.S_streaming.k_6.d_na.M_default	spneumoniae	streaming	6	na	default	0.00	0.00	0.00	100%	2036	0	0	0.006857
spneumoniae.S_streaming.k_6.d_na.M_ones	spneumoniae	streaming	6	na	ones	0.07	0.01	0.05	95%	14092	0	0	0.075758
spneumoniae.S_streaming.k_6.d_na.M_runs	spneumoniae	streaming	6	na	runs	0.10	0.01	0.08	96%	16688	0	0	0.105315
spneumoniae.S_streaming.k_6.d_na.M_zeros	spneumoniae	streaming	6	na	zeros	0.07	0.00	0.07	98%	14208	0	0	0.079594
spneumoniae.S_greedy.k_7.d_na.M_default	spneumoniae	greedy	7	na	default	0.00	0.00	0.00	84%	2040	0	0	0.006536
spneumoniae.S_greedy.k_7.d_na.M_ones	spneumoniae	greedy	7	na	ones	0.08	0.00	0.07	98%	15192	0	0	0.086217
spneumoniae.S_greedy.k_7.d_na.M_runs	spneumoniae	greedy	7	na	runs	0.12	0.02	0.10	97%	17192	0	0	0.126583
spneumoniae.S_greedy.k_7.d_na.M_zeros	spneumoniae	greedy	7	na	zeros	0.07	0.00	0.06	97%	14588	0	0	0.083056
spneumoniae.S_greedyAC.k_7.d_na.M_default	spneumoniae	greedyAC	7	na	default	0.00	0.00	0.00	100%	2040	0	0	0.007686
spneumoniae.S_greedyAC.k_7.d_na.M_ones	spneumoniae	greedyAC	7	na	ones	0.07	0.02	0.05	98%	15192	0	0	0.083032
spneumoniae.S_greedyAC.k_7.d_na.M_runs	spneumoniae	greedyAC	7	na	runs	0.12	0.01	0.09	91%	17192	0	0	0.127387
spneumoniae.S_greedyAC.k_7.d_na.M_zeros	spneumoniae	greedyAC	7	na	zeros	0.08	0.01	0.06	97%	14588	0	0	0.090347
spneumoniae.S_pseudosimplitigs.k_7.d_1.M_default	spneumoniae	pseudosimplitigs	7	1	default	0.00	0.00	0.00	93%	2048	0	0	0.006147
spneumoniae.S_pseudosimplitigs.k_7.d_1.M_ones	spneumoniae	pseudosimplitigs	7	1	ones	0.07	0.01	0.06	97%	15192	0	0	0.080784
spneumoniae.S_pseudosimplitigs.k_7.d_1.M_runs	spneumoniae	pseudosimplitigs	7	1	runs	0.11	0.01	0.10	97%	17192	0	0	0.119195
spneumoniae.S_pseudosimplitigs.k_7.d_1.M_zeros	spneumoniae	pseudosimplitigs	7	1	zeros	0.07	0.00	0.06	97%	14808	0	0	0.079448
spneumoniae.S_pseudosimplitigs.k_7.d_2.M_default	spneumoniae	pseudosimplitigs	7	2	default	0.00	0.00	0.00	91%	2036	0	0	0.006445
spneumoniae.S_pseudosimplitigs.k_7.d_2.M_ones	spneumoniae	pseudosimplitigs	7	2	ones	0.07	0.02	0.04	97%	15180	0	0	0.074725
spneumoniae.S_pseudosimplitigs.k_7.d_2.M_runs	spneumoniae	pseudosimplitigs	7	2	runs	0.11	0.00	0.09	88%	17180	0	0	0.119659
spneumoniae.S_pseudosimplitigs.k_7.d_2.M_zeros	spneumoniae	pseudosimplitigs	7	2	zeros	0.09	0.01	0.07	97%	14796	0	0	0.095508
spneumoniae.S_pseudosimplitigs.k_7.d_3.M_default	spneumoniae	pseudosimplitigs	7	3	default	0.00	0.00	0.00	50%	2040	0	0	0.011007
spneumoniae.S_pseudosimplitigs.k_7.d_3.M_ones	spneumoniae	pseudosimplitigs	7	3	ones	0.08	0.00	0.07	97%	15192	0	0	0.090691
spneumoniae.S_pseudosimplitigs.k_7.d_3.M_runs	spneumoniae	pseudosimplitigs	7	3	runs	0.09	0.01	0.07	96%	17192	0	0	0.099527
spneumoniae.S_pseudosimplitigs.k_7.d_3.M_zeros	spneumoniae	pseudosimplitigs	7	3	zeros	0.09	0.00	0.08	97%	14808	0	0	0.100727
spneumoniae.S_pseudosimplitigs.k_7.d_4.M_default	spneumoniae	pseudosimplitigs	7	4	default	0.00	0.00	0.00	100%	2040	0	0	0.007019
spneumoniae.S_pseudosimplitigs.k_7.d_4.M_ones	spneumoniae	pseudosimplitigs	7	4	ones	0.08	0.01	0.06	97%	15192	0	0	0.091938
spneumoniae.S_pseudosimplitigs.k_7.d_4.M_runs	spneumoniae	pseudosimplitigs	7	4	runs	0.13	0.01	0.12	97%	17192	0	0	0.140226
spneumoniae.S_pseudosimplitigs.k_7.d_4.M_zeros	spneumoniae	pseudosimplitigs	7	4	zeros	0.09	0.01	0.08	97%	14808	0	0	0.101369
spneumoniae.S_pseudosimplitigs.k_7.d_5.M_default	spneumoniae	pseudosimplitigs	7	5	default	0.00	0.00	0.00	100%	2040	0	0	0.007204
spneumoniae.S_pseudosimplitigs.k_7.d_5.M_ones	spneumoniae	pseudosimplitigs	7	5	ones	0.09	0.00	0.08	97%	15192	0	0	0.098697
spneumoniae.S_pseudosimplitigs.k_7.d_5.M_runs	spneumoniae	pseudosimplitigs	7	5	runs	0.12	0.01	0.09	97%	17192	0	0	0.125483
spneumoniae.S_pseudosimplitigs.k_7.d_5.M_zeros	spneumoniae	pseudosimplitigs	7	5	zeros	0.07	0.00	0.06	97%	14808	0	0	0.077476
spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_default	spneumoniae	pseudosimplitigsAC	7	1	default	0.00	0.00	0.00	90%	2040	0	0	0.005192
spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_ones	spneumoniae	pseudosimplitigsAC	7	1	ones	0.06	0.00	0.05	96%	15192	0	0	0.066853
spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_runs	spneumoniae	pseudosimplitigsAC	7	1	runs	0.09	0.00	0.08	95%	17188	0	0	0.099058
spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	7	1	zeros	0.07	0.00	0.06	97%	14588	0	0	0.078198
spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_default	spneumoniae	pseudosimplitigsAC	7	2	default	0.00	0.00	0.00	92%	2040	0	0	0.00668
spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_ones	spneumoniae	pseudosimplitigsAC	7	2	ones	0.08	0.01	0.07	98%	15192	0	0	0.08683
spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_runs	spneumoniae	pseudosimplitigsAC	7	2	runs	0.10	0.01	0.08	97%	17188	0	0	0.107085
spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	7	2	zeros	0.07	0.01	0.06	97%	14588	0	0	0.082657
spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_default	spneumoniae	pseudosimplitigsAC	7	3	default	0.00	0.00	0.00	0%	2040	0	0	0.006867
spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_ones	spneumoniae	pseudosimplitigsAC	7	3	ones	0.08	0.01	0.06	97%	15192	0	0	0.085118
spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_runs	spneumoniae	pseudosimplitigsAC	7	3	runs	0.11	0.01	0.09	95%	17188	0	0	0.120712
spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	7	3	zeros	0.07	0.01	0.06	97%	14592	0	0	0.078661
spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_default	spneumoniae	pseudosimplitigsAC	7	4	default	0.00	0.00	0.00	91%	2040	0	0	0.005828
spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_ones	spneumoniae	pseudosimplitigsAC	7	4	ones	0.08	0.02	0.06	98%	15192	0	0	0.089541
spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_runs	spneumoniae	pseudosimplitigsAC	7	4	runs	0.12	0.01	0.10	97%	17188	0	0	0.123357
spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	7	4	zeros	0.06	0.01	0.04	98%	14592	0	0	0.066048
spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_default	spneumoniae	pseudosimplitigsAC	7	5	default	0.00	0.00	0.00	100%	2040	0	0	0.007299
spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_ones	spneumoniae	pseudosimplitigsAC	7	5	ones	0.07	0.01	0.05	97%	15192	0	0	0.078133
spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_runs	spneumoniae	pseudosimplitigsAC	7	5	runs	0.14	0.01	0.12	97%	17188	0	0	0.144753
spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	7	5	zeros	0.08	0.02	0.05	98%	14588	0	0	0.088319
spneumoniae.S_streaming.k_7.d_na.M_default	spneumoniae	streaming	7	na	default	0.00	0.00	0.00	0%	2088	0	0	0.008059
spneumoniae.S_streaming.k_7.d_na.M_ones	spneumoniae	streaming	7	na	ones	0.09	0.01	0.08	98%	16320	0	0	0.101375
spneumoniae.S_streaming.k_7.d_na.M_runs	spneumoniae	streaming	7	na	runs	0.17	0.01	0.16	98%	17208	0	0	0.177907
spneumoniae.S_streaming.k_7.d_na.M_zeros	spneumoniae	streaming	7	na	zeros	0.10	0.01	0.08	98%	15788	0	0	0.104443
spneumoniae.S_greedy.k_8.d_na.M_default	spneumoniae	greedy	8	na	default	0.00	0.00	0.00	100%	2104	0	0	0.007166
spneumoniae.S_greedy.k_8.d_na.M_ones	spneumoniae	greedy	8	na	ones	0.14	0.00	0.13	99%	20320	0	0	0.147791
spneumoniae.S_greedy.k_8.d_na.M_runs	spneumoniae	greedy	8	na	runs	0.20	0.02	0.18	98%	20440	0	0	0.212988
spneumoniae.S_greedy.k_8.d_na.M_zeros	spneumoniae	greedy	8	na	zeros	0.13	0.01	0.11	98%	18188	0	0	0.136932
spneumoniae.S_greedyAC.k_8.d_na.M_default	spneumoniae	greedyAC	8	na	default	0.00	0.00	0.00	100%	2108	0	0	0.008095
spneumoniae.S_greedyAC.k_8.d_na.M_ones	spneumoniae	greedyAC	8	na	ones	0.12	0.01	0.11	98%	20312	0	0	0.133155
spneumoniae.S_greedyAC.k_8.d_na.M_runs	spneumoniae	greedyAC	8	na	runs	0.23	0.03	0.20	98%	20400	0	0	0.241789
spneumoniae.S_greedyAC.k_8.d_na.M_zeros	spneumoniae	greedyAC	8	na	zeros	0.16	0.01	0.14	98%	18216	0	0	0.167281
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_default	spneumoniae	pseudosimplitigs	8	1	default	0.00	0.00	0.00	100%	2108	0	0	0.006743
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_ones	spneumoniae	pseudosimplitigs	8	1	ones	0.17	0.01	0.15	98%	20528	0	0	0.175131
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_runs	spneumoniae	pseudosimplitigs	8	1	runs	0.20	0.02	0.17	98%	20424	0	0	0.207867
spneumoniae.S_pseudosimplitigs.k_8.d_1.M_zeros	spneumoniae	pseudosimplitigs	8	1	zeros	0.16	0.02	0.14	99%	18452	0	0	0.171233
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_default	spneumoniae	pseudosimplitigs	8	2	default	0.00	0.00	0.00	100%	2112	0	0	0.007622
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_ones	spneumoniae	pseudosimplitigs	8	2	ones	0.14	0.01	0.12	99%	20548	0	0	0.150356
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_runs	spneumoniae	pseudosimplitigs	8	2	runs	0.24	0.00	0.23	98%	20404	0	0	0.242112
spneumoniae.S_pseudosimplitigs.k_8.d_2.M_zeros	spneumoniae	pseudosimplitigs	8	2	zeros	0.13	0.01	0.11	98%	18480	0	0	0.134077
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_default	spneumoniae	pseudosimplitigs	8	3	default	0.00	0.00	0.00	100%	2112	0	0	0.007962
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_ones	spneumoniae	pseudosimplitigs	8	3	ones	0.14	0.01	0.12	99%	20292	0	0	0.150723
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_runs	spneumoniae	pseudosimplitigs	8	3	runs	0.26	0.01	0.25	99%	20412	0	0	0.273184
spneumoniae.S_pseudosimplitigs.k_8.d_3.M_zeros	spneumoniae	pseudosimplitigs	8	3	zeros	0.15	0.01	0.13	99%	18456	0	0	0.158715
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_default	spneumoniae	pseudosimplitigs	8	4	default	0.00	0.00	0.00	100%	2112	0	0	0.008408
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_ones	spneumoniae	pseudosimplitigs	8	4	ones	0.16	0.01	0.15	98%	20328	0	0	0.167535
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_runs	spneumoniae	pseudosimplitigs	8	4	runs	0.22	0.02	0.19	96%	20396	0	0	0.227935
spneumoniae.S_pseudosimplitigs.k_8.d_4.M_zeros	spneumoniae	pseudosimplitigs	8	4	zeros	0.16	0.01	0.15	99%	18244	0	0	0.165569
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_default	spneumoniae	pseudosimplitigs	8	5	default	0.00	0.00	0.00	100%	2108	0	0	0.007316
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_ones	spneumoniae	pseudosimplitigs	8	5	ones	0.17	0.02	0.14	99%	20300	0	0	0.179003
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_runs	spneumoniae	pseudosimplitigs	8	5	runs	0.24	0.01	0.22	98%	20380	0	0	0.252857
spneumoniae.S_pseudosimplitigs.k_8.d_5.M_zeros	spneumoniae	pseudosimplitigs	8	5	zeros	0.14	0.01	0.12	99%	18436	0	0	0.144962
spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_default	spneumoniae	pseudosimplitigsAC	8	1	default	0.00	0.00	0.00	100%	2104	0	0	0.008127
spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_ones	spneumoniae	pseudosimplitigsAC	8	1	ones	0.14	0.02	0.12	99%	20292	0	0	0.153817
spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_runs	spneumoniae	pseudosimplitigsAC	8	1	runs	0.27	0.01	0.25	98%	20400	0	0	0.279215
spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	8	1	zeros	0.16	0.01	0.14	99%	18204	0	0	0.167575
spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_default	spneumoniae	pseudosimplitigsAC	8	2	default	0.00	0.00	0.00	93%	2108	0	0	0.00654
spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_ones	spneumoniae	pseudosimplitigsAC	8	2	ones	0.14	0.03	0.10	98%	20304	0	0	0.148991
spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_runs	spneumoniae	pseudosimplitigsAC	8	2	runs	0.27	0.01	0.25	98%	20436	0	0	0.280528
spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	8	2	zeros	0.19	0.00	0.18	98%	18256	0	0	0.197484
spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_default	spneumoniae	pseudosimplitigsAC	8	3	default	0.00	0.00	0.00	91%	2108	0	0	0.007513
spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_ones	spneumoniae	pseudosimplitigsAC	8	3	ones	0.15	0.01	0.14	98%	20304	0	0	0.161813
spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_runs	spneumoniae	pseudosimplitigsAC	8	3	runs	0.21	0.02	0.19	99%	20404	0	0	0.216703
spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	8	3	zeros	0.15	0.00	0.14	98%	18232	0	0	0.156449
spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_default	spneumoniae	pseudosimplitigsAC	8	4	default	0.00	0.00	0.00	100%	2108	0	0	0.00667
spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_ones	spneumoniae	pseudosimplitigsAC	8	4	ones	0.16	0.01	0.14	98%	20308	0	0	0.167061
spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_runs	spneumoniae	pseudosimplitigsAC	8	4	runs	0.18	0.02	0.15	98%	20412	0	0	0.189046
spneumoniae.S_pseudosimplitigsAC.k_8.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	8	4	zeros	0.13	0.01	0.11	98%	18232	0	0	0.143652
spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_default	spneumoniae	pseudosimplitigsAC	8	5	default	0.00	0.00	0.00	100%	2104	0	0	0.006532
spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_ones	spneumoniae	pseudosimplitigsAC	8	5	ones	0.13	0.04	0.09	99%	20292	0	0	0.141852
spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_runs	spneumoniae	pseudosimplitigsAC	8	5	runs	0.19	0.01	0.18	98%	20392	0	0	0.196894
spneumoniae.S_pseudosimplitigsAC.k_8.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	8	5	zeros	0.14	0.01	0.13	98%	18216	0	0	0.152784
spneumoniae.S_streaming.k_8.d_na.M_default	spneumoniae	streaming	8	na	default	0.00	0.00	0.00	100%	2168	0	0	0.015675
spneumoniae.S_streaming.k_8.d_na.M_ones	spneumoniae	streaming	8	na	ones	0.24	0.02	0.20	93%	25000	0	0	0.248547
spneumoniae.S_streaming.k_8.d_na.M_runs	spneumoniae	streaming	8	na	runs	0.44	0.02	0.41	97%	20888	0	16	0.454259
spneumoniae.S_streaming.k_8.d_na.M_zeros	spneumoniae	streaming	8	na	zeros	0.25	0.03	0.21	95%	22916	0	0	0.257415
spneumoniae.S_greedy.k_9.d_na.M_default	spneumoniae	greedy	9	na	default	0.00	0.00	0.00	50%	2192	0	0	0.028568
spneumoniae.S_greedy.k_9.d_na.M_ones	spneumoniae	greedy	9	na	ones	0.41	0.02	0.36	94%	35284	0	0	0.414722
spneumoniae.S_greedy.k_9.d_na.M_runs	spneumoniae	greedy	9	na	runs	0.83	0.04	0.76	97%	30916	0	16	0.837778
spneumoniae.S_greedy.k_9.d_na.M_zeros	spneumoniae	greedy	9	na	zeros	0.38	0.02	0.34	94%	27096	0	0	0.389068
spneumoniae.S_greedyAC.k_9.d_na.M_default	spneumoniae	greedyAC	9	na	default	0.00	0.00	0.00	100%	2196	0	0	0.029883
spneumoniae.S_greedyAC.k_9.d_na.M_ones	spneumoniae	greedyAC	9	na	ones	0.46	0.03	0.40	95%	35296	0	0	0.471029
spneumoniae.S_greedyAC.k_9.d_na.M_runs	spneumoniae	greedyAC	9	na	runs	0.64	0.05	0.56	96%	30932	0	16	0.645579
spneumoniae.S_greedyAC.k_9.d_na.M_zeros	spneumoniae	greedyAC	9	na	zeros	0.41	0.01	0.37	95%	27112	0	0	0.414575
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_default	spneumoniae	pseudosimplitigs	9	1	default	0.00	0.00	0.00	100%	2192	0	0	0.040336
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_ones	spneumoniae	pseudosimplitigs	9	1	ones	0.45	0.04	0.38	93%	36124	0	0	0.461837
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_runs	spneumoniae	pseudosimplitigs	9	1	runs	0.65	0.02	0.59	94%	31124	0	56	0.659585
spneumoniae.S_pseudosimplitigs.k_9.d_1.M_zeros	spneumoniae	pseudosimplitigs	9	1	zeros	0.51	0.02	0.45	93%	27932	0	0	0.522032
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_default	spneumoniae	pseudosimplitigs	9	2	default	0.00	0.00	0.00	100%	2192	0	0	0.036922
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_ones	spneumoniae	pseudosimplitigs	9	2	ones	0.49	0.01	0.44	93%	35580	0	0	0.494503
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_runs	spneumoniae	pseudosimplitigs	9	2	runs	0.67	0.04	0.60	95%	30992	0	16	0.673881
spneumoniae.S_pseudosimplitigs.k_9.d_2.M_zeros	spneumoniae	pseudosimplitigs	9	2	zeros	0.57	0.01	0.52	94%	27396	0	0	0.575299
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_default	spneumoniae	pseudosimplitigs	9	3	default	0.00	0.00	0.00	100%	2192	0	0	0.035138
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_ones	spneumoniae	pseudosimplitigs	9	3	ones	0.40	0.01	0.36	93%	35572	0	0	0.409431
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_runs	spneumoniae	pseudosimplitigs	9	3	runs	0.71	0.03	0.65	95%	30960	0	16	0.721068
spneumoniae.S_pseudosimplitigs.k_9.d_3.M_zeros	spneumoniae	pseudosimplitigs	9	3	zeros	0.44	0.02	0.39	94%	27392	0	0	0.449427
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_default	spneumoniae	pseudosimplitigs	9	4	default	0.00	0.00	0.00	100%	2192	0	0	0.034524
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_ones	spneumoniae	pseudosimplitigs	9	4	ones	0.59	0.03	0.53	95%	35576	0	0	0.601249
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_runs	spneumoniae	pseudosimplitigs	9	4	runs	0.68	0.02	0.62	95%	30948	0	16	0.68453
spneumoniae.S_pseudosimplitigs.k_9.d_4.M_zeros	spneumoniae	pseudosimplitigs	9	4	zeros	0.44	0.03	0.38	94%	27392	0	0	0.443687
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_default	spneumoniae	pseudosimplitigs	9	5	default	0.00	0.00	0.00	50%	2192	0	0	0.036622
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_ones	spneumoniae	pseudosimplitigs	9	5	ones	0.43	0.03	0.37	93%	35576	0	0	0.434573
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_runs	spneumoniae	pseudosimplitigs	9	5	runs	0.63	0.02	0.58	96%	30944	0	16	0.63855
spneumoniae.S_pseudosimplitigs.k_9.d_5.M_zeros	spneumoniae	pseudosimplitigs	9	5	zeros	0.51	0.02	0.46	94%	27388	0	0	0.519495
spneumoniae.S_pseudosimplitigsAC.k_9.d_1.M_default	spneumoniae	pseudosimplitigsAC	9	1	default	0.00	0.00	0.00	100%	2192	0	0	0.037623
spneumoniae.S_pseudosimplitigsAC.k_9.d_1.M_ones	spneumoniae	pseudosimplitigsAC	9	1	ones	0.45	0.03	0.39	95%	35852	0	0	0.454902
spneumoniae.S_pseudosimplitigsAC.k_9.d_1.M_runs	spneumoniae	pseudosimplitigsAC	9	1	runs	0.73	0.02	0.67	96%	31168	0	72	0.733103
spneumoniae.S_pseudosimplitigsAC.k_9.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	9	1	zeros	0.48	0.01	0.43	93%	27664	0	0	0.484926
spneumoniae.S_pseudosimplitigsAC.k_9.d_2.M_default	spneumoniae	pseudosimplitigsAC	9	2	default	0.00	0.00	0.00	50%	2192	0	0	0.0323
spneumoniae.S_pseudosimplitigsAC.k_9.d_2.M_ones	spneumoniae	pseudosimplitigsAC	9	2	ones	0.42	0.02	0.37	93%	35572	0	0	0.432431
spneumoniae.S_pseudosimplitigsAC.k_9.d_2.M_runs	spneumoniae	pseudosimplitigsAC	9	2	runs	0.65	0.05	0.57	95%	30988	0	24	0.660656
spneumoniae.S_pseudosimplitigsAC.k_9.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	9	2	zeros	0.52	0.02	0.47	94%	27388	0	0	0.527504
spneumoniae.S_pseudosimplitigsAC.k_9.d_3.M_default	spneumoniae	pseudosimplitigsAC	9	3	default	0.00	0.00	0.00	100%	2192	0	0	0.041469
spneumoniae.S_pseudosimplitigsAC.k_9.d_3.M_ones	spneumoniae	pseudosimplitigsAC	9	3	ones	0.41	0.02	0.35	91%	35304	0	0	0.415281
spneumoniae.S_pseudosimplitigsAC.k_9.d_3.M_runs	spneumoniae	pseudosimplitigsAC	9	3	runs	0.61	0.02	0.55	95%	30928	0	16	0.618253
spneumoniae.S_pseudosimplitigsAC.k_9.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	9	3	zeros	0.41	0.02	0.37	94%	27384	0	0	0.4201
spneumoniae.S_pseudosimplitigsAC.k_9.d_4.M_default	spneumoniae	pseudosimplitigsAC	9	4	default	0.00	0.00	0.00	100%	2188	0	0	0.032483
spneumoniae.S_pseudosimplitigsAC.k_9.d_4.M_ones	spneumoniae	pseudosimplitigsAC	9	4	ones	0.42	0.01	0.37	92%	35296	0	0	0.42885
spneumoniae.S_pseudosimplitigsAC.k_9.d_4.M_runs	spneumoniae	pseudosimplitigsAC	9	4	runs	0.68	0.03	0.62	96%	30908	0	16	0.687522
spneumoniae.S_pseudosimplitigsAC.k_9.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	9	4	zeros	0.40	0.02	0.36	94%	27376	0	0	0.414258
spneumoniae.S_pseudosimplitigsAC.k_9.d_5.M_default	spneumoniae	pseudosimplitigsAC	9	5	default	0.00	0.00	0.00	100%	2192	0	0	0.033055
spneumoniae.S_pseudosimplitigsAC.k_9.d_5.M_ones	spneumoniae	pseudosimplitigsAC	9	5	ones	0.46	0.03	0.39	94%	35304	0	0	0.465019
spneumoniae.S_pseudosimplitigsAC.k_9.d_5.M_runs	spneumoniae	pseudosimplitigsAC	9	5	runs	0.67	0.02	0.62	96%	30928	0	16	0.681026
spneumoniae.S_pseudosimplitigsAC.k_9.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	9	5	zeros	0.47	0.01	0.43	94%	27388	0	0	0.479831
spneumoniae.S_streaming.k_9.d_na.M_default	spneumoniae	streaming	9	na	default	0.00	0.00	0.00	75%	2308	0	0	0.1358
spneumoniae.S_streaming.k_9.d_na.M_ones	spneumoniae	streaming	9	na	ones	1.06	0.03	0.89	87%	58212	0	0	1.067325
spneumoniae.S_streaming.k_9.d_na.M_runs	spneumoniae	streaming	9	na	runs	1.85	0.04	1.65	91%	32476	0	304	1.861605
spneumoniae.S_streaming.k_9.d_na.M_zeros	spneumoniae	streaming	9	na	zeros	0.93	0.04	0.79	89%	47192	0	0	0.940909
spneumoniae.S_greedy.k_10.d_na.M_default	spneumoniae	greedy	10	na	default	0.00	0.00	0.00	85%	2348	0	0	0.164022
spneumoniae.S_greedy.k_10.d_na.M_ones	spneumoniae	greedy	10	na	ones	1.43	0.03	1.24	89%	91884	0	0	1.436688
spneumoniae.S_greedy.k_10.d_na.M_runs	spneumoniae	greedy	10	na	runs	2.26	0.02	2.04	91%	70960	0	24	2.270322
spneumoniae.S_greedy.k_10.d_na.M_zeros	spneumoniae	greedy	10	na	zeros	1.52	0.02	1.34	89%	64692	0	0	1.529875
spneumoniae.S_greedyAC.k_10.d_na.M_default	spneumoniae	greedyAC	10	na	default	0.00	0.00	0.00	75%	2348	0	0	0.159211
