pref	genome	S_alg	k	d	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
yeast.S_greedyAC.k_8.d_na	yeast	greedyAC	8	na	1.28	0.05	1.06	86%	52640	0	0	1.290644
yeast.S_pseudosimplitigs.k_8.d_1	yeast	pseudosimplitigs	8	1	0.97	0.01	0.73	77%	22096	0	0	0.973875
yeast.S_pseudosimplitigs.k_8.d_2	yeast	pseudosimplitigs	8	2	0.85	0.00	0.69	83%	22124	0	0	0.85502
yeast.S_pseudosimplitigs.k_8.d_3	yeast	pseudosimplitigs	8	3	1.02	0.03	0.80	81%	22124	0	0	1.033499
yeast.S_pseudosimplitigs.k_8.d_4	yeast	pseudosimplitigs	8	4	1.09	0.01	0.89	82%	22108	0	0	1.098081
yeast.S_pseudosimplitigs.k_8.d_5	yeast	pseudosimplitigs	8	5	0.89	0.01	0.73	83%	22112	0	0	0.901097
yeast.S_pseudosimplitigsAC.k_8.d_1	yeast	pseudosimplitigsAC	8	1	1.83	0.03	1.59	88%	72636	864	0	1.842996
yeast.S_pseudosimplitigsAC.k_8.d_2	yeast	pseudosimplitigsAC	8	2	1.14	0.05	0.95	87%	73876	0	0	1.152552
yeast.S_pseudosimplitigsAC.k_8.d_3	yeast	pseudosimplitigsAC	8	3	1.04	0.02	0.86	84%	73868	0	0	1.051321
yeast.S_pseudosimplitigsAC.k_8.d_4	yeast	pseudosimplitigsAC	8	4	1.05	0.04	0.87	87%	73880	0	0	1.061388
yeast.S_pseudosimplitigsAC.k_8.d_5	yeast	pseudosimplitigsAC	8	5	1.03	0.03	0.86	86%	73888	0	0	1.040502
yeast.S_streaming.k_8.d_na	yeast	streaming	8	na	1.47	0.00	1.28	87%	6232	0	0	1.478559
yeast.S_greedy.k_9.d_na	yeast	greedy	9	na	1.13	0.04	0.91	84%	31364	0	0	1.14162
yeast.S_greedyAC.k_9.d_na	yeast	greedyAC	9	na	3.32	0.05	3.07	94%	164428	0	0	3.332809
yeast.S_pseudosimplitigs.k_9.d_1	yeast	pseudosimplitigs	9	1	1.98	0.02	1.78	91%	43492	0	0	1.991211
yeast.S_pseudosimplitigs.k_9.d_2	yeast	pseudosimplitigs	9	2	1.45	0.01	1.26	88%	43488	0	0	1.454335
yeast.S_pseudosimplitigs.k_9.d_3	yeast	pseudosimplitigs	9	3	2.88	0.04	2.59	91%	43468	0	0	2.886382
yeast.S_pseudosimplitigs.k_9.d_4	yeast	pseudosimplitigs	9	4	2.54	0.05	2.31	93%	43568	0	0	2.550979
yeast.S_pseudosimplitigs.k_9.d_5	yeast	pseudosimplitigs	9	5	1.75	0.04	1.52	89%	43512	0	0	1.758771
yeast.S_pseudosimplitigsAC.k_9.d_1	yeast	pseudosimplitigsAC	9	1	3.55	0.11	3.26	94%	259244	0	0	3.562451
yeast.S_pseudosimplitigsAC.k_9.d_2	yeast	pseudosimplitigsAC	9	2	3.79	0.08	3.52	95%	259192	0	0	3.796981
yeast.S_pseudosimplitigsAC.k_9.d_3	yeast	pseudosimplitigsAC	9	3	3.29	0.11	2.99	94%	259116	0	0	3.293628
yeast.S_pseudosimplitigsAC.k_9.d_4	yeast	pseudosimplitigsAC	9	4	4.06	0.10	3.73	94%	259460	0	0	4.069423
yeast.S_pseudosimplitigsAC.k_9.d_5	yeast	pseudosimplitigsAC	9	5	3.92	0.16	3.57	95%	258328	0	0	3.927277
yeast.S_streaming.k_9.d_na	yeast	streaming	9	na	1.81	0.01	1.63	90%	10340	0	0	1.814993
yeast.S_greedy.k_10.d_na	yeast	greedy	10	na	2.89	0.06	2.32	82%	111344	0	0	2.899444
yeast.S_greedyAC.k_10.d_na	yeast	greedyAC	10	na	9.26	0.26	8.51	94%	639600	0	0	9.266905
yeast.S_pseudosimplitigs.k_10.d_1	yeast	pseudosimplitigs	10	1	4.65	0.06	4.07	88%	127952	0	0	4.654953
yeast.S_pseudosimplitigs.k_10.d_2	yeast	pseudosimplitigs	10	2	5.47	0.08	4.84	90%	127912	0	0	5.477331
yeast.S_pseudosimplitigs.k_10.d_3	yeast	pseudosimplitigs	10	3	6.45	0.13	5.79	91%	127936	0	0	6.456481
yeast.S_pseudosimplitigs.k_10.d_4	yeast	pseudosimplitigs	10	4	7.75	0.07	7.15	93%	127756	0	0	7.7611
yeast.S_pseudosimplitigs.k_10.d_5	yeast	pseudosimplitigs	10	5	6.62	0.08	6.00	91%	127996	0	0	6.627111
yeast.S_pseudosimplitigsAC.k_10.d_1	yeast	pseudosimplitigsAC	10	1	10.85	0.39	9.96	95%	1081356	0	0	10.855673
yeast.S_pseudosimplitigsAC.k_10.d_2	yeast	pseudosimplitigsAC	10	2	12.98	0.36	12.09	95%	1081916	0	0	12.986244
yeast.S_pseudosimplitigsAC.k_10.d_3	yeast	pseudosimplitigsAC	10	3	13.55	0.56	12.43	95%	1087668	0	0	13.559557
yeast.S_pseudosimplitigsAC.k_10.d_4	yeast	pseudosimplitigsAC	10	4	15.48	0.58	14.31	96%	1087748	0	0	15.493981
yeast.S_pseudosimplitigsAC.k_10.d_5	yeast	pseudosimplitigsAC	10	5	15.26	1.87	11.08	84%	1086164	3968	0	15.269337
yeast.S_streaming.k_10.d_na	yeast	streaming	10	na	3.12	0.02	2.84	91%	26392	0	0	3.128926
yeast.S_greedy.k_11.d_na	yeast	greedy	11	na	10.43	0.13	8.77	85%	406192	2480	0	10.439923
yeast.S_greedyAC.k_11.d_na	yeast	greedyAC	11	na	45.09	5.39	35.84	91%	2353884	3472	0	45.104013
yeast.S_pseudosimplitigs.k_11.d_1	yeast	pseudosimplitigs	11	1	24.87	4.73	17.47	89%	398176	6600	0	24.88151
yeast.S_pseudosimplitigs.k_11.d_2	yeast	pseudosimplitigs	11	2	22.73	2.89	13.13	70%	397960	13152	0	22.735323
yeast.S_pseudosimplitigs.k_11.d_3	yeast	pseudosimplitigs	11	3	19.92	0.16	17.86	90%	400440	0	0	19.92451
yeast.S_pseudosimplitigs.k_11.d_4	yeast	pseudosimplitigs	11	4	41.39	0.19	39.31	95%	400268	360	0	41.401235
yeast.S_pseudosimplitigs.k_11.d_5	yeast	pseudosimplitigs	11	5	47.48	0.17	45.45	96%	400380	128	0	47.488241
yeast.S_pseudosimplitigsAC.k_11.d_1	yeast	pseudosimplitigsAC	11	1	45.95	1.66	38.88	88%	4084740	1248	0	45.959276
yeast.S_pseudosimplitigsAC.k_11.d_2	yeast	pseudosimplitigsAC	11	2	57.41	4.48	49.24	93%	4080112	2672	0	57.419778
yeast.S_pseudosimplitigsAC.k_11.d_3	yeast	pseudosimplitigsAC	11	3	58.24	7.49	46.28	92%	4134416	26832	0	58.244496
yeast.S_pseudosimplitigsAC.k_11.d_4	yeast	pseudosimplitigsAC	11	4	44.10	1.39	41.12	96%	4137576	0	0	44.112709
yeast.S_pseudosimplitigsAC.k_11.d_5	yeast	pseudosimplitigsAC	11	5	52.68	2.99	46.18	93%	4240676	1320	0	52.686607
yeast.S_streaming.k_11.d_na	yeast	streaming	11	na	6.74	0.06	6.37	95%	85732	0	0	6.748393
yeast.S_greedy.k_12.d_na	yeast	greedy	12	na	33.46	4.88	22.85	82%	1201556	7288	0	33.466385
yeast.S_greedyAC.k_12.d_na	yeast	greedyAC	12	na	114.05	11.04	85.17	84%	6452764	24144	0	114.06454
yeast.S_pseudosimplitigs.k_12.d_1	yeast	pseudosimplitigs	12	1	30.27	0.33	24.51	82%	923208	0	0	30.280649
yeast.S_pseudosimplitigs.k_12.d_2	yeast	pseudosimplitigs	12	2	32.49	0.57	27.05	85%	923236	0	0	32.503669
yeast.S_pseudosimplitigs.k_12.d_3	yeast	pseudosimplitigs	12	3	62.36	17.32	34.62	83%	919336	39304	0	62.370485
yeast.S_pseudosimplitigs.k_12.d_4	yeast	pseudosimplitigs	12	4	49.40	9.61	28.82	77%	921188	13464	0	49.411905
yeast.S_pseudosimplitigs.k_12.d_5	yeast	pseudosimplitigs	12	5	42.05	4.13	29.13	79%	1026164	13328	0	42.060707
yeast.S_pseudosimplitigsAC.k_12.d_1	yeast	pseudosimplitigsAC	12	1	149.40	18.28	120.67	93%	11141896	20056	0	149.411019
yeast.S_pseudosimplitigsAC.k_12.d_2	yeast	pseudosimplitigsAC	12	2	144.65	13.14	115.38	88%	11128556	37904	0	144.658644
yeast.S_pseudosimplitigsAC.k_12.d_3	yeast	pseudosimplitigsAC	12	3	162.89	17.69	134.60	93%	11187616	17968	0	162.902552
yeast.S_pseudosimplitigsAC.k_12.d_4	yeast	pseudosimplitigsAC	12	4	224.74	26.38	174.26	89%	11848592	33080	0	224.746809
yeast.S_pseudosimplitigsAC.k_12.d_5	yeast	pseudosimplitigsAC	12	5	177.11	14.25	144.15	89%	12252220	44528	0	177.115174
yeast.S_streaming.k_12.d_na	yeast	streaming	12	na	7.96	0.10	7.46	95%	200484	0	0	7.967612
yeast.S_greedy.k_13.d_na	yeast	greedy	13	na	60.57	3.87	46.67	83%	1907452	2968	0	60.577508
yeast.S_greedyAC.k_13.d_na	yeast	greedyAC	13	na	180.05	14.96	143.85	88%	11606196	29064	0	180.064396
yeast.S_pseudosimplitigs.k_13.d_1	yeast	pseudosimplitigs	13	1	56.40	2.06	43.04	79%	1291360	144	0	56.413224
yeast.S_pseudosimplitigs.k_13.d_2	yeast	pseudosimplitigs	13	2	75.22	6.18	50.82	75%	1293632	4400	0	75.22599
yeast.S_pseudosimplitigs.k_13.d_3	yeast	pseudosimplitigs	13	3	58.88	2.85	45.97	82%	1293884	1576	0	58.886676
yeast.S_pseudosimplitigs.k_13.d_4	yeast	pseudosimplitigs	13	4	173.61	23.58	129.87	88%	1293748	66944	0	173.618924
yeast.S_pseudosimplitigs.k_13.d_5	yeast	pseudosimplitigs	13	5	1241.22	116.47	1042.61	93%	1505384	393224	0	1241.228427
yeast.S_pseudosimplitigsAC.k_13.d_1	yeast	pseudosimplitigsAC	13	1	266.06	25.51	215.70	90%	20272252	36336	0	266.066009
yeast.S_pseudosimplitigsAC.k_13.d_2	yeast	pseudosimplitigsAC	13	2	339.44	58.31	251.79	91%	20248276	60568	0	339.44644
yeast.S_pseudosimplitigsAC.k_13.d_3	yeast	pseudosimplitigsAC	13	3	269.53	24.16	222.79	91%	20249972	28168	0	269.536156
yeast.S_pseudosimplitigsAC.k_13.d_4	yeast	pseudosimplitigsAC	13	4	406.13	68.47	306.88	92%	20606700	130656	0	406.145003
yeast.S_pseudosimplitigsAC.k_13.d_5	yeast	pseudosimplitigsAC	13	5	457.36	66.69	337.16	88%	20740180	144248	0	457.3726
yeast.S_streaming.k_13.d_na	yeast	streaming	13	na	10.32	0.20	9.76	96%	350428	0	0	10.329103
yeast.S_greedy.k_14.d_na	yeast	greedy	14	na	74.91	4.95	56.72	82%	2945688	3752	0	74.918778
yeast.S_greedyAC.k_14.d_na	yeast	greedyAC	14	na	244.18	19.95	200.07	90%	16470448	29976	0	244.189957
yeast.S_pseudosimplitigs.k_14.d_1	yeast	pseudosimplitigs	14	1	68.12	4.47	47.50	76%	1730520	7848	0	68.128755
yeast.S_pseudosimplitigs.k_14.d_2	yeast	pseudosimplitigs	14	2	56.79	1.17	45.71	82%	1730496	0	0	56.800839
yeast.S_pseudosimplitigs.k_14.d_3	yeast	pseudosimplitigs	14	3	69.36	2.62	55.12	83%	1726896	2224	0	69.36697
yeast.S_pseudosimplitigs.k_14.d_4	yeast	pseudosimplitigs	14	4	138.41	23.91	84.81	78%	1730480	46760	0	138.420142
yeast.S_pseudosimplitigs.k_14.d_5	yeast	pseudosimplitigs	14	5	293.31	12.80	259.07	92%	1961088	21104	0	293.317692
yeast.S_pseudosimplitigsAC.k_14.d_1	yeast	pseudosimplitigsAC	14	1	485.66	91.14	359.30	92%	28306396	60240	0	485.663276
yeast.S_pseudosimplitigsAC.k_14.d_2	yeast	pseudosimplitigsAC	14	2	419.76	50.75	328.82	90%	28297432	63864	0	419.773157
yeast.S_pseudosimplitigsAC.k_14.d_3	yeast	pseudosimplitigsAC	14	3	474.67	65.75	377.45	93%	28293636	104840	0	474.681484
yeast.S_pseudosimplitigsAC.k_14.d_4	yeast	pseudosimplitigsAC	14	4	543.16	67.54	438.24	93%	28341456	43192	0	543.167356
yeast.S_pseudosimplitigsAC.k_14.d_5	yeast	pseudosimplitigsAC	14	5	523.56	63.85	425.84	93%	28881804	119152	0	523.567836
yeast.S_streaming.k_14.d_na	yeast	streaming	14	na	10.93	0.27	9.88	92%	415312	0	0	10.935873
yeast.S_greedy.k_15.d_na	yeast	greedy	15	na	74.38	10.89	48.57	79%	3241704	10720	0	74.384842
yeast.S_greedyAC.k_15.d_na	yeast	greedyAC	15	na	423.75	75.58	310.47	91%	19953536	109992	0	423.761516
yeast.S_pseudosimplitigs.k_15.d_1	yeast	pseudosimplitigs	15	1	68.86	3.80	51.63	80%	1844928	5256	0	68.869374
yeast.S_pseudosimplitigs.k_15.d_2	yeast	pseudosimplitigs	15	2	58.43	0.78	47.71	83%	1844928	0	0	58.436878
yeast.S_pseudosimplitigs.k_15.d_3	yeast	pseudosimplitigs	15	3	58.63	0.80	47.76	82%	1844928	0	0	58.644093
yeast.S_pseudosimplitigs.k_15.d_4	yeast	pseudosimplitigs	15	4	87.37	3.17	62.96	75%	1844968	3936	0	87.375191
yeast.S_pseudosimplitigs.k_15.d_5	yeast	pseudosimplitigs	15	5	252.82	14.19	218.54	92%	1844920	26096	0	252.831877
yeast.S_pseudosimplitigsAC.k_15.d_1	yeast	pseudosimplitigsAC	15	1	656.03	184.58	414.49	91%	33567792	272536	0	656.034669
yeast.S_pseudosimplitigsAC.k_15.d_2	yeast	pseudosimplitigsAC	15	2	409.62	38.37	339.73	92%	33574824	40720	0	409.631179
yeast.S_pseudosimplitigsAC.k_15.d_3	yeast	pseudosimplitigsAC	15	3	435.74	62.38	347.21	94%	33560740	126688	0	435.744805
yeast.S_pseudosimplitigsAC.k_15.d_4	yeast	pseudosimplitigsAC	15	4	393.56	36.17	336.72	94%	33556928	64344	0	393.566802
yeast.S_pseudosimplitigsAC.k_15.d_5	yeast	pseudosimplitigsAC	15	5	706.70	133.26	519.96	92%	33630452	168224	0	706.711936
yeast.S_streaming.k_15.d_na	yeast	streaming	15	na	11.25	0.20	9.50	86%	442176	0	0	11.257264
yeast.S_greedy.k_16.d_na	yeast	greedy	16	na	87.19	10.26	62.45	83%	3363896	8352	0	87.196228
yeast.S_greedyAC.k_16.d_na	yeast	greedyAC	16	na	358.40	48.40	285.12	93%	24104728	67896	0	358.410293
yeast.S_pseudosimplitigs.k_16.d_1	yeast	pseudosimplitigs	16	1	85.12	4.77	60.51	76%	2770260	2080	0	85.127585
yeast.S_pseudosimplitigs.k_16.d_2	yeast	pseudosimplitigs	16	2	93.49	11.33	64.95	81%	2767688	15608	0	93.505159
yeast.S_pseudosimplitigs.k_16.d_3	yeast	pseudosimplitigs	16	3	85.75	10.89	59.42	82%	2770188	15544	0	85.761689
yeast.S_pseudosimplitigs.k_16.d_4	yeast	pseudosimplitigs	16	4	91.86	12.15	60.86	79%	2766228	23872	0	91.872678
yeast.S_pseudosimplitigs.k_16.d_5	yeast	pseudosimplitigs	16	5	99.79	8.47	74.18	82%	2770260	19936	0	99.798458
yeast.S_pseudosimplitigsAC.k_16.d_1	yeast	pseudosimplitigsAC	16	1	643.69	155.33	430.06	90%	38858148	390416	0	643.695381
yeast.S_pseudosimplitigsAC.k_16.d_2	yeast	pseudosimplitigsAC	16	2	499.64	46.03	443.10	97%	38854960	120	0	499.646655
yeast.S_pseudosimplitigsAC.k_16.d_3	yeast	pseudosimplitigsAC	16	3	528.25	109.22	364.96	89%	38864320	329104	0	528.259031
yeast.S_pseudosimplitigsAC.k_16.d_4	yeast	pseudosimplitigsAC	16	4	523.09	73.70	425.08	95%	38855760	128632	0	523.101701
yeast.S_pseudosimplitigsAC.k_16.d_5	yeast	pseudosimplitigsAC	16	5	531.54	57.97	447.54	95%	38859380	43600	0	531.553567
yeast.S_streaming.k_16.d_na	yeast	streaming	16	na	11.73	0.18	10.29	89%	452120	0	0	11.736737
yeast.S_greedy.k_17.d_na	yeast	greedy	17	na	69.37	6.01	50.16	80%	3408172	9224	0	69.375433
yeast.S_greedyAC.k_17.d_na	yeast	greedyAC	17	na	437.02	68.83	333.96	92%	26847028	107808	0	437.023559
yeast.S_pseudosimplitigs.k_17.d_1	yeast	pseudosimplitigs	17	1	98.73	7.81	63.69	72%	2783588	26800	0	98.737038
yeast.S_pseudosimplitigs.k_17.d_2	yeast	pseudosimplitigs	17	2	111.04	22.97	64.08	78%	2784772	30784	0	111.048627
yeast.S_pseudosimplitigs.k_17.d_3	yeast	pseudosimplitigs	17	3	82.67	5.22	62.72	82%	2784116	6448	0	82.680512
yeast.S_pseudosimplitigs.k_17.d_4	yeast	pseudosimplitigs	17	4	95.54	12.90	66.43	83%	2784908	26736	0	95.55359
yeast.S_pseudosimplitigs.k_17.d_5	yeast	pseudosimplitigs	17	5	79.22	1.66	67.19	86%	2787348	0	0	79.231906
yeast.S_pseudosimplitigsAC.k_17.d_1	yeast	pseudosimplitigsAC	17	1	432.26	32.18	374.36	94%	42475200	44640	0	432.266858
yeast.S_pseudosimplitigsAC.k_17.d_2	yeast	pseudosimplitigsAC	17	2	369.05	13.26	345.07	97%	42471556	0	0	369.059974
yeast.S_pseudosimplitigsAC.k_17.d_3	yeast	pseudosimplitigsAC	17	3	483.92	48.77	408.93	94%	42473448	37168	0	483.928039
yeast.S_pseudosimplitigsAC.k_17.d_4	yeast	pseudosimplitigsAC	17	4	377.08	15.87	350.38	97%	42469448	0	0	377.086583
yeast.S_pseudosimplitigsAC.k_17.d_5	yeast	pseudosimplitigsAC	17	5	538.01	71.78	441.29	95%	42472444	100728	0	538.021993
yeast.S_streaming.k_17.d_na	yeast	streaming	17	na	12.01	0.20	11.10	94%	455720	0	0	12.021635
yeast.S_greedy.k_18.d_na	yeast	greedy	18	na	70.12	3.37	54.49	82%	3422300	2472	0	70.130182
yeast.S_greedyAC.k_18.d_na	yeast	greedyAC	18	na	507.35	103.54	360.97	91%	29989812	138240	0	507.360272
yeast.S_pseudosimplitigs.k_18.d_1	yeast	pseudosimplitigs	18	1	100.73	19.91	63.84	83%	2624536	53512	0	100.736928
yeast.S_pseudosimplitigs.k_18.d_2	yeast	pseudosimplitigs	18	2	90.77	6.58	66.64	80%	2624540	13392	0	90.779999
yeast.S_pseudosimplitigs.k_18.d_3	yeast	pseudosimplitigs	18	3	78.48	5.11	58.39	80%	2628624	6296	0	78.491738
yeast.S_pseudosimplitigs.k_18.d_4	yeast	pseudosimplitigs	18	4	97.90	9.40	68.07	79%	2624616	21912	0	97.910374
yeast.S_pseudosimplitigs.k_18.d_5	yeast	pseudosimplitigs	18	5	99.39	4.71	62.26	67%	2626960	16656	0	99.394869
yeast.S_pseudosimplitigsAC.k_18.d_1	yeast	pseudosimplitigsAC	18	1	396.21	17.08	368.48	97%	46630412	1952	0	396.216958
yeast.S_pseudosimplitigsAC.k_18.d_2	yeast	pseudosimplitigsAC	18	2	409.09	19.56	377.00	96%	46637684	15280	0	409.100301
yeast.S_pseudosimplitigsAC.k_18.d_3	yeast	pseudosimplitigsAC	18	3	396.13	16.28	369.10	97%	46632468	0	0	396.135416
yeast.S_pseudosimplitigsAC.k_18.d_4	yeast	pseudosimplitigsAC	18	4	396.48	15.28	369.73	97%	46629980	34968	0	396.491624
yeast.S_pseudosimplitigsAC.k_18.d_5	yeast	pseudosimplitigsAC	18	5	520.60	56.18	452.23	97%	46632432	53984	0	520.611873
yeast.S_streaming.k_18.d_na	yeast	streaming	18	na	17.96	1.78	14.36	89%	455040	8856	0	17.968559
yeast.S_greedy.k_19.d_na	yeast	greedy	19	na	78.99	8.29	54.08	78%	3429700	19488	0	79.002187
yeast.S_greedyAC.k_19.d_na	yeast	greedyAC	19	na	468.00	88.43	335.25	90%	32145536	169448	0	468.010078
yeast.S_pseudosimplitigs.k_19.d_1	yeast	pseudosimplitigs	19	1	99.48	11.21	68.07	79%	2630484	24016	0	99.48774
yeast.S_pseudosimplitigs.k_19.d_2	yeast	pseudosimplitigs	19	2	83.41	6.41	63.66	84%	2632312	9056	0	83.414449
yeast.S_pseudosimplitigs.k_19.d_3	yeast	pseudosimplitigs	19	3	99.94	5.81	72.79	78%	2630332	14400	0	99.950983
yeast.S_pseudosimplitigs.k_19.d_4	yeast	pseudosimplitigs	19	4	105.35	14.11	67.58	77%	2629960	36992	0	105.357588
yeast.S_pseudosimplitigs.k_19.d_5	yeast	pseudosimplitigs	19	5	97.31	8.74	72.54	83%	2628844	20536	0	97.321938
yeast.S_pseudosimplitigsAC.k_19.d_1	yeast	pseudosimplitigsAC	19	1	457.05	28.68	416.07	97%	50018100	18096	0	457.059193
yeast.S_pseudosimplitigsAC.k_19.d_2	yeast	pseudosimplitigsAC	19	2	423.70	23.34	388.89	97%	50018356	38352	0	423.708914
yeast.S_pseudosimplitigsAC.k_19.d_3	yeast	pseudosimplitigsAC	19	3	652.46	79.68	558.90	97%	50018688	49888	0	652.472315
yeast.S_pseudosimplitigsAC.k_19.d_4	yeast	pseudosimplitigsAC	19	4	586.35	80.43	491.73	97%	50022968	95712	0	586.364757
yeast.S_pseudosimplitigsAC.k_19.d_5	yeast	pseudosimplitigsAC	19	5	501.75	52.81	421.13	94%	50020156	106176	0	501.756499
yeast.S_streaming.k_19.d_na	yeast	streaming	19	na	12.66	0.17	12.17	97%	457796	0	0	12.666856
yeast.S_greedy.k_20.d_na	yeast	greedy	20	na	66.39	5.09	47.65	79%	3434656	15616	0	66.402487
yeast.S_greedyAC.k_20.d_na	yeast	greedyAC	20	na	432.42	61.34	344.56	93%	34772380	85136	0	432.429809
yeast.S_pseudosimplitigs.k_20.d_1	yeast	pseudosimplitigs	20	1	88.46	7.10	62.89	79%	2796700	28256	0	88.472048
yeast.S_pseudosimplitigs.k_20.d_2	yeast	pseudosimplitigs	20	2	133.32	24.48	71.93	72%	2796560	31312	0	133.333648
yeast.S_pseudosimplitigs.k_20.d_3	yeast	pseudosimplitigs	20	3	75.52	2.51	60.11	82%	2800408	6392	0	75.532598
yeast.S_pseudosimplitigs.k_20.d_4	yeast	pseudosimplitigs	20	4	82.61	7.07	62.61	84%	2800604	5976	0	82.621893
yeast.S_pseudosimplitigs.k_20.d_5	yeast	pseudosimplitigs	20	5	82.65	4.74	63.62	82%	2800596	12248	0	82.660608
yeast.S_pseudosimplitigsAC.k_20.d_1	yeast	pseudosimplitigsAC	20	1	479.20	27.07	441.29	97%	53393720	0	0	479.205693
yeast.S_pseudosimplitigsAC.k_20.d_2	yeast	pseudosimplitigsAC	20	2	499.53	49.08	430.89	96%	53384676	103488	0	499.539662
yeast.S_pseudosimplitigsAC.k_20.d_3	yeast	pseudosimplitigsAC	20	3	579.85	54.19	513.06	97%	53386228	20648	0	579.869998
yeast.S_pseudosimplitigsAC.k_20.d_4	yeast	pseudosimplitigsAC	20	4	577.50	54.37	511.80	98%	53385320	24288	0	577.510574
yeast.S_pseudosimplitigsAC.k_20.d_5	yeast	pseudosimplitigsAC	20	5	495.57	34.54	447.49	97%	53397044	76040	0	495.580389
yeast.S_streaming.k_20.d_na	yeast	streaming	20	na	19.54	2.41	12.24	75%	456544	20768	0	19.549943
yeast.S_greedy.k_21.d_na	yeast	greedy	21	na	90.38	11.47	62.51	81%	3437356	11072	0	90.387409
yeast.S_greedyAC.k_21.d_na	yeast	greedyAC	21	na	324.07	14.71	298.62	96%	37400792	0	0	324.080272
yeast.S_pseudosimplitigs.k_21.d_1	yeast	pseudosimplitigs	21	1	99.17	13.87	65.21	79%	2802436	55896	0	99.176342
yeast.S_pseudosimplitigs.k_21.d_2	yeast	pseudosimplitigs	21	2	103.45	12.23	73.13	82%	2798500	52024	0	103.459993
yeast.S_pseudosimplitigs.k_21.d_3	yeast	pseudosimplitigs	21	3	106.85	10.53	77.35	82%	2800472	30560	0	106.864153
yeast.S_pseudosimplitigs.k_21.d_4	yeast	pseudosimplitigs	21	4	73.29	1.11	61.50	85%	2802460	0	0	73.304353
yeast.S_pseudosimplitigs.k_21.d_5	yeast	pseudosimplitigs	21	5	76.86	2.55	61.97	83%	2802452	4232	0	76.86866
yeast.S_pseudosimplitigsAC.k_21.d_1	yeast	pseudosimplitigsAC	21	1	606.61	76.20	504.11	95%	56747692	105120	0	606.616514
yeast.S_pseudosimplitigsAC.k_21.d_2	yeast	pseudosimplitigsAC	21	2	467.84	24.97	429.93	97%	56755132	1600	0	467.852435
yeast.S_pseudosimplitigsAC.k_21.d_3	yeast	pseudosimplitigsAC	21	3	499.79	30.79	457.92	97%	56745768	14048	0	499.8046
yeast.S_pseudosimplitigsAC.k_21.d_4	yeast	pseudosimplitigsAC	21	4	584.82	51.68	520.18	97%	56745672	1952	0	584.833293
yeast.S_pseudosimplitigsAC.k_21.d_5	yeast	pseudosimplitigsAC	21	5	456.57	22.06	422.05	97%	56745824	17064	0	456.580263
yeast.S_streaming.k_21.d_na	yeast	streaming	21	na	24.05	3.41	15.75	79%	457672	26256	0	24.060501
