pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae-pangenome.S_streaming.k_3.d_na.M_zeros	spneumoniae-pangenome	streaming	3	na	zeros	0.23	0.03	0.06	43%	20008	0	0	0.257646
spneumoniae-pangenome.S_greedy.k_4.d_na.M_default	spneumoniae-pangenome	greedy	4	na	default	0.03	0.00	0.00	2%	1248	0	0	0.093911
spneumoniae-pangenome.S_greedy.k_4.d_na.M_ones	spneumoniae-pangenome	greedy	4	na	ones	0.34	0.04	0.06	30%	19816	0	0	0.406816
spneumoniae-pangenome.S_greedy.k_4.d_na.M_runs	spneumoniae-pangenome	greedy	4	na	runs	0.45	0.05	0.08	30%	23836	0	0	0.500143
spneumoniae-pangenome.S_greedy.k_4.d_na.M_zeros	spneumoniae-pangenome	greedy	4	na	zeros	0.29	0.04	0.06	36%	19908	0	0	0.334321
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	4	1	default	0.00	0.00	0.00	0%	1248	0	0	0.044448
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	4	1	ones	0.19	0.03	0.06	51%	19716	0	0	0.217998
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	4	1	runs	0.26	0.04	0.08	50%	23360	0	0	0.292908
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	4	1	zeros	0.19	0.03	0.06	50%	19840	0	0	0.217523
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	4	2	default	0.04	0.00	0.00	2%	1200	0	0	0.066897
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	4	2	ones	0.20	0.03	0.06	48%	19784	0	0	0.236081
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	4	2	runs	0.31	0.04	0.08	41%	23028	0	0	0.368286
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	4	2	zeros	0.17	0.03	0.06	54%	19680	0	0	0.213762
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	4	3	default	0.02	0.00	0.00	4%	1248	0	0	0.086773
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	4	3	ones	0.56	0.05	0.07	22%	20224	0	0	0.603888
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	4	3	runs	0.66	0.05	0.09	23%	23460	0	0	0.734591
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	4	3	zeros	0.45	0.04	0.06	25%	19716	0	0	0.485362
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	4	4	default	0.03	0.00	0.00	3%	1248	0	0	0.080898
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	4	4	ones	0.16	0.03	0.06	60%	19908	0	0	0.192804
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	4	4	runs	0.22	0.04	0.08	57%	23080	0	0	0.24792
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	4	4	zeros	0.20	0.03	0.06	46%	20212	0	0	0.267196
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	4	5	default	0.02	0.00	0.00	3%	1200	0	0	0.123409
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	4	5	ones	0.44	0.04	0.07	26%	20128	0	0	0.497764
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	4	5	runs	0.61	0.05	0.09	24%	23768	0	0	0.659871
spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	4	5	zeros	0.50	0.04	0.07	23%	19824	0	0	0.605174
spneumoniae-pangenome.S_streaming.k_4.d_na.M_default	spneumoniae-pangenome	streaming	4	na	default	0.02	0.00	0.00	4%	1376	0	0	0.12734
spneumoniae-pangenome.S_streaming.k_4.d_na.M_ones	spneumoniae-pangenome	streaming	4	na	ones	0.55	0.05	0.08	23%	19992	0	0	0.651671
spneumoniae-pangenome.S_streaming.k_4.d_na.M_runs	spneumoniae-pangenome	streaming	4	na	runs	0.72	0.06	0.11	24%	23812	0	0	0.784284
spneumoniae-pangenome.S_streaming.k_4.d_na.M_zeros	spneumoniae-pangenome	streaming	4	na	zeros	0.48	0.05	0.08	27%	19948	0	0	0.520866
spneumoniae-pangenome.S_greedy.k_5.d_na.M_default	spneumoniae-pangenome	greedy	5	na	default	0.01	0.00	0.00	6%	1216	0	0	0.0735
spneumoniae-pangenome.S_greedy.k_5.d_na.M_ones	spneumoniae-pangenome	greedy	5	na	ones	0.15	0.03	0.06	64%	19748	0	0	0.194125
spneumoniae-pangenome.S_greedy.k_5.d_na.M_runs	spneumoniae-pangenome	greedy	5	na	runs	0.22	0.04	0.08	58%	22764	0	0	0.245171
spneumoniae-pangenome.S_greedy.k_5.d_na.M_zeros	spneumoniae-pangenome	greedy	5	na	zeros	0.16	0.03	0.06	63%	19668	0	0	0.195519
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	5	1	default	0.03	0.00	0.00	2%	1280	0	0	0.058336
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	5	1	ones	0.26	0.03	0.06	36%	19976	0	0	0.29805
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	5	1	runs	0.32	0.04	0.08	38%	23448	0	0	0.361962
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	5	1	zeros	0.16	0.03	0.06	58%	19720	0	0	0.182728
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	5	2	default	0.01	0.00	0.00	5%	1216	0	0	0.099899
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	5	2	ones	0.16	0.03	0.06	57%	19720	0	0	0.21734
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	5	2	runs	0.23	0.04	0.07	54%	23008	0	0	0.251001
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	5	2	zeros	0.15	0.03	0.06	62%	19488	0	0	0.176262
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	5	3	default	0.01	0.00	0.00	6%	1216	0	0	0.071427
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	5	3	ones	0.25	0.03	0.06	40%	19900	0	0	0.298495
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	5	3	runs	0.35	0.04	0.08	38%	23376	0	0	0.395445
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	5	3	zeros	0.19	0.04	0.06	55%	19544	0	0	0.213183
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	5	4	default	0.03	0.00	0.00	6%	1312	0	0	0.107763
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	5	4	ones	0.41	0.04	0.07	29%	19888	0	0	0.481855
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	5	4	runs	0.54	0.05	0.09	28%	23424	0	0	0.580419
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	5	4	zeros	0.35	0.05	0.08	40%	20008	0	0	0.378698
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	5	5	default	0.01	0.00	0.00	6%	1280	0	0	0.096249
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	5	5	ones	0.20	0.04	0.06	53%	19592	0	0	0.225011
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	5	5	runs	0.25	0.05	0.08	55%	23168	0	0	0.277093
spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	5	5	zeros	0.19	0.04	0.06	55%	19468	0	0	0.208188
spneumoniae-pangenome.S_streaming.k_5.d_na.M_default	spneumoniae-pangenome	streaming	5	na	default	0.03	0.00	0.00	3%	1280	0	0	0.074742
spneumoniae-pangenome.S_streaming.k_5.d_na.M_ones	spneumoniae-pangenome	streaming	5	na	ones	0.19	0.04	0.06	53%	19872	0	0	0.252403
spneumoniae-pangenome.S_streaming.k_5.d_na.M_runs	spneumoniae-pangenome	streaming	5	na	runs	0.27	0.04	0.08	45%	23240	0	0	0.31368
spneumoniae-pangenome.S_streaming.k_5.d_na.M_zeros	spneumoniae-pangenome	streaming	5	na	zeros	0.19	0.03	0.06	52%	19836	0	0	0.218052
spneumoniae-pangenome.S_greedy.k_6.d_na.M_default	spneumoniae-pangenome	greedy	6	na	default	0.02	0.00	0.00	4%	1280	0	0	0.064947
spneumoniae-pangenome.S_greedy.k_6.d_na.M_ones	spneumoniae-pangenome	greedy	6	na	ones	0.17	0.04	0.06	64%	19728	0	0	0.191426
spneumoniae-pangenome.S_greedy.k_6.d_na.M_runs	spneumoniae-pangenome	greedy	6	na	runs	0.24	0.05	0.09	60%	23108	0	0	0.264499
spneumoniae-pangenome.S_greedy.k_6.d_na.M_zeros	spneumoniae-pangenome	greedy	6	na	zeros	0.15	0.03	0.06	66%	19896	0	0	0.188759
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	6	1	default	0.01	0.00	0.00	6%	1216	0	0	0.061459
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	6	1	ones	0.17	0.04	0.06	61%	19976	0	0	0.212526
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	6	1	runs	0.20	0.04	0.08	63%	22716	0	0	0.243081
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	6	1	zeros	0.17	0.03	0.06	58%	19708	0	0	0.190411
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	6	2	default	0.02	0.00	0.00	4%	1312	0	0	0.097139
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	6	2	ones	0.52	0.04	0.07	24%	20460	0	0	0.636276
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	6	2	runs	0.70	0.06	0.10	23%	23572	0	0	0.763632
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	6	2	zeros	0.34	0.04	0.07	35%	20388	0	0	0.36856
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	6	3	default	0.04	0.00	0.00	2%	1280	0	0	0.092866
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	6	3	ones	0.52	0.04	0.08	24%	20336	0	0	0.56367
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	6	3	runs	0.75	0.06	0.11	22%	23652	0	0	0.819164
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	6	3	zeros	0.56	0.05	0.08	23%	20356	0	0	0.615621
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	6	4	default	0.02	0.00	0.00	3%	1216	0	0	0.075965
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	6	4	ones	0.17	0.03	0.06	55%	19852	0	0	0.228264
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	6	4	runs	0.26	0.04	0.09	51%	23704	0	0	0.282623
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	6	4	zeros	0.24	0.03	0.06	41%	19856	0	0	0.283372
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	6	5	default	0.03	0.00	0.00	3%	1280	0	0	0.07125
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	6	5	ones	0.22	0.03	0.06	45%	19756	0	0	0.245815
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	6	5	runs	0.27	0.04	0.09	48%	23464	0	0	0.293565
spneumoniae-pangenome.S_pseudosimplitigs.k_6.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	6	5	zeros	0.23	0.03	0.06	44%	19920	0	0	0.261103
spneumoniae-pangenome.S_streaming.k_6.d_na.M_default	spneumoniae-pangenome	streaming	6	na	default	0.02	0.00	0.00	3%	1280	0	0	0.088969
spneumoniae-pangenome.S_streaming.k_6.d_na.M_ones	spneumoniae-pangenome	streaming	6	na	ones	0.56	0.06	0.10	29%	20252	0	0	0.60948
spneumoniae-pangenome.S_streaming.k_6.d_na.M_runs	spneumoniae-pangenome	streaming	6	na	runs	0.80	0.07	0.14	26%	23140	0	0	0.869821
spneumoniae-pangenome.S_streaming.k_6.d_na.M_zeros	spneumoniae-pangenome	streaming	6	na	zeros	0.43	0.05	0.09	32%	20216	0	0	0.503144
spneumoniae-pangenome.S_greedy.k_7.d_na.M_default	spneumoniae-pangenome	greedy	7	na	default	0.02	0.00	0.00	4%	1232	0	0	0.073943
spneumoniae-pangenome.S_greedy.k_7.d_na.M_ones	spneumoniae-pangenome	greedy	7	na	ones	0.22	0.03	0.08	51%	21256	0	0	0.276121
spneumoniae-pangenome.S_greedy.k_7.d_na.M_runs	spneumoniae-pangenome	greedy	7	na	runs	0.29	0.04	0.10	51%	24036	0	0	0.352417
spneumoniae-pangenome.S_greedy.k_7.d_na.M_zeros	spneumoniae-pangenome	greedy	7	na	zeros	0.18	0.03	0.07	63%	20516	0	0	0.198601
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	7	1	default	0.01	0.00	0.00	5%	1232	0	0	0.123898
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	7	1	ones	0.39	0.04	0.08	32%	21660	0	0	0.447348
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	7	1	runs	0.51	0.04	0.11	32%	24364	0	0	0.573068
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	7	1	zeros	0.41	0.04	0.08	30%	21192	0	0	0.444704
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	7	2	default	0.00	0.00	0.00	25%	1296	0	0	0.101189
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	7	2	ones	0.22	0.04	0.07	53%	21056	0	0	0.245379
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	7	2	runs	0.22	0.04	0.11	69%	24132	0	0	0.24162
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	7	2	zeros	0.16	0.03	0.08	70%	21188	0	0	0.183567
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	7	3	default	0.01	0.00	0.00	0%	1232	0	0	0.055153
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	7	3	ones	0.23	0.03	0.08	50%	21308	0	0	0.257885
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	7	3	runs	0.29	0.04	0.11	54%	23956	0	0	0.309257
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	7	3	zeros	0.23	0.03	0.08	52%	20956	0	0	0.25628
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	7	4	default	0.01	0.00	0.00	6%	1232	0	0	0.079961
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	7	4	ones	0.20	0.03	0.08	57%	21336	0	0	0.229914
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	7	4	runs	0.29	0.05	0.11	56%	24256	0	0	0.318963
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	7	4	zeros	0.27	0.04	0.07	44%	20984	0	0	0.318406
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	7	5	default	0.00	0.00	0.00	33%	1232	0	0	0.039095
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	7	5	ones	0.18	0.03	0.08	67%	20820	0	0	0.200926
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	7	5	runs	0.22	0.04	0.11	68%	23948	0	0	0.247424
spneumoniae-pangenome.S_pseudosimplitigs.k_7.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	7	5	zeros	0.18	0.03	0.08	64%	20696	0	0	0.203639
spneumoniae-pangenome.S_streaming.k_7.d_na.M_default	spneumoniae-pangenome	streaming	7	na	default	0.02	0.00	0.00	8%	1344	0	0	0.077608
spneumoniae-pangenome.S_streaming.k_7.d_na.M_ones	spneumoniae-pangenome	streaming	7	na	ones	0.36	0.05	0.11	45%	21596	0	0	0.40725
spneumoniae-pangenome.S_streaming.k_7.d_na.M_runs	spneumoniae-pangenome	streaming	7	na	runs	0.57	0.06	0.19	45%	24456	0	0	0.618183
spneumoniae-pangenome.S_streaming.k_7.d_na.M_zeros	spneumoniae-pangenome	streaming	7	na	zeros	0.43	0.04	0.11	35%	22276	0	0	0.463355
spneumoniae-pangenome.S_greedy.k_8.d_na.M_default	spneumoniae-pangenome	greedy	8	na	default	0.00	0.00	0.00	22%	1376	0	0	0.043505
spneumoniae-pangenome.S_greedy.k_8.d_na.M_ones	spneumoniae-pangenome	greedy	8	na	ones	0.44	0.06	0.18	55%	25368	0	0	0.524873
spneumoniae-pangenome.S_greedy.k_8.d_na.M_runs	spneumoniae-pangenome	greedy	8	na	runs	0.44	0.05	0.20	57%	26828	0	0	0.465352
spneumoniae-pangenome.S_greedy.k_8.d_na.M_zeros	spneumoniae-pangenome	greedy	8	na	zeros	0.61	0.05	0.17	38%	23748	0	0	0.647603
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	8	1	default	0.01	0.00	0.00	7%	1424	0	0	0.129856
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	8	1	ones	0.54	0.06	0.16	41%	26556	0	0	0.623501
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	8	1	runs	0.64	0.06	0.22	45%	27076	0	0	0.751825
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	8	1	zeros	0.48	0.04	0.15	42%	24704	0	0	0.530051
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	8	2	default	0.00	0.00	0.00	16%	1424	0	0	0.04273
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	8	2	ones	0.28	0.03	0.13	61%	26348	0	0	0.311937
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	8	2	runs	0.37	0.04	0.19	66%	26532	0	0	0.395737
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	8	2	zeros	0.27	0.04	0.14	69%	23644	0	0	0.29814
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	8	3	default	0.00	0.00	0.00	16%	1424	0	0	0.06684
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	8	3	ones	0.36	0.05	0.14	54%	26060	0	0	0.402964
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	8	3	runs	0.35	0.04	0.19	68%	26028	0	0	0.396435
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	8	3	zeros	0.32	0.04	0.14	59%	24124	0	0	0.348981
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	8	4	default	0.00	0.00	0.00	16%	1376	0	0	0.040231
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	8	4	ones	0.30	0.05	0.14	66%	25400	0	0	0.320541
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	8	4	runs	0.43	0.05	0.21	60%	26312	0	0	0.493711
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	8	4	zeros	0.34	0.04	0.14	55%	23688	0	0	0.404178
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	8	5	default	0.01	0.00	0.00	6%	1376	0	0	0.064464
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	8	5	ones	0.24	0.04	0.13	74%	25940	0	0	0.290926
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	8	5	runs	0.34	0.04	0.19	69%	26064	0	0	0.376588
spneumoniae-pangenome.S_pseudosimplitigs.k_8.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	8	5	zeros	0.27	0.03	0.13	64%	23804	0	0	0.295325
spneumoniae-pangenome.S_streaming.k_8.d_na.M_default	spneumoniae-pangenome	streaming	8	na	default	0.02	0.00	0.00	3%	1488	0	0	0.109417
spneumoniae-pangenome.S_streaming.k_8.d_na.M_ones	spneumoniae-pangenome	streaming	8	na	ones	0.45	0.04	0.23	61%	31032	0	0	0.488834
spneumoniae-pangenome.S_streaming.k_8.d_na.M_runs	spneumoniae-pangenome	streaming	8	na	runs	0.68	0.04	0.40	64%	26412	0	0	0.719456
spneumoniae-pangenome.S_streaming.k_8.d_na.M_zeros	spneumoniae-pangenome	streaming	8	na	zeros	0.43	0.03	0.23	62%	28760	0	0	0.46976
spneumoniae-pangenome.S_greedy.k_9.d_na.M_default	spneumoniae-pangenome	greedy	9	na	default	0.01	0.00	0.00	5%	1456	0	0	0.082436
spneumoniae-pangenome.S_greedy.k_9.d_na.M_ones	spneumoniae-pangenome	greedy	9	na	ones	0.58	0.04	0.41	79%	42960	0	0	0.628566
spneumoniae-pangenome.S_greedy.k_9.d_na.M_runs	spneumoniae-pangenome	greedy	9	na	runs	0.90	0.06	0.62	76%	38120	0	0	0.925945
spneumoniae-pangenome.S_greedy.k_9.d_na.M_zeros	spneumoniae-pangenome	greedy	9	na	zeros	0.59	0.04	0.40	76%	35120	0	0	0.63539
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	9	1	default	0.00	0.00	0.00	12%	1472	0	0	0.063467
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	9	1	ones	0.63	0.05	0.42	75%	43836	0	0	0.655585
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	9	1	runs	0.98	0.07	0.67	75%	38444	0	0	1.002022
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	9	1	zeros	0.60	0.04	0.42	78%	35528	0	0	0.621456
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	9	2	default	0.01	0.00	0.00	14%	1552	0	0	0.07369
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	9	2	ones	0.69	0.05	0.41	67%	43676	0	0	0.741841
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	9	2	runs	1.26	0.07	0.62	55%	38772	0	0	1.301696
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	9	2	zeros	0.77	0.04	0.41	59%	35800	0	0	0.815514
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	9	3	default	0.02	0.00	0.00	4%	1504	0	0	0.135411
spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	9	3	ones	0.55	0.05	0.41	84%	43228	0	0	0.574867
